dataset,feature,method,rho_raw_k0,rho_raw_k1,rho_raw_k2,rho_centered_k0,rho_centered_k1,rho_centered_k2,raw_low_to_high_k0,raw_low_to_high_k1,raw_low_to_high_k2,centered_low_to_high_k0,centered_low_to_high_k1,centered_low_to_high_k2,rho_raw_mean,rho_raw_sd,rho_centered_mean,rho_centered_sd,raw_low_to_high_mean,raw_low_to_high_sd,centered_low_to_high_mean,centered_low_to_high_sd,rho_raw_sign,rho_centered_sign,centered_effect_sign,abs_rho_centered_mean,abs_centered_low_to_high_mean
sam,popularity_profile,cbp,0.16689002746903112,0.16841808662153593,0.17545398605749146,0.020301469822578844,0.04311377422803895,0.04138276272676158,0.14483088669339705,0.14932139451728837,0.15735219961932745,-0.015493408570635178,-0.0027527880239232028,-0.002888165402878458,0.17025403338268616,0.003729465739982022,0.03493266892579313,0.010369927373670861,0.15050149361000428,0.00517946552897366,-0.0070447873324789466,0.0059743330103619995,positive,positive,negative,0.03493266892579313,0.0070447873324789466
sam,relational_strength,frequency,-0.12893238300796983,-0.10028991904448772,-0.09158919979516973,-0.05131310038223842,-0.031854541266259424,-0.016287123209804383,-0.22923931931818803,-0.21449472586134322,-0.19008434094421012,-0.037971518034422405,-0.02188374821258217,-0.021909381144237933,-0.10693716728254243,0.015953427321841743,-0.03315158828610074,0.014328677944358697,-0.21127279537458046,0.0161464900192543,-0.027254882463747503,0.0075778129090913506,negative,negative,negative,0.03315158828610074,0.027254882463747503
sam,popularity_profile,frequency,0.16224778442606697,0.15075157856532623,0.1670201935795311,0.02452481836960236,0.03057565999123771,0.03243438832878024,0.14928218248693564,0.13691548798370262,0.15273469870691558,-0.011042112777096519,-0.015158694557508984,-0.007505666315290482,0.16000651885697478,0.006828099400443323,0.029178288896540106,0.003376863309542806,0.1463107897258513,0.006791354218505683,-0.011235491216631996,0.003127326519004839,positive,positive,negative,0.029178288896540106,0.011235491216631996
sam,relational_strength,tifuknn,-0.12387106958303727,-0.09430890346033555,-0.09547921306972319,-0.04253325193114393,-0.02136420159403157,-0.01888751369139464,-0.22816553068345746,-0.21288913932297143,-0.18522093243323123,-0.0368977293996918,-0.020278161674210496,-0.01704597263325905,-0.10455306203769867,0.013668247090410571,-0.027594989072190046,0.010611228916393796,-0.20875853414655335,0.017773689432433962,-0.024740621235720447,0.008697057766163826,negative,negative,negative,0.027594989072190046,0.024740621235720447
sam,avg_basket_size,dnntsp,-0.05538564700136026,-0.10204280494347813,-0.07102808177736251,0.026415823394694955,-0.060422155980897126,-0.028472787149580243,-0.17443278866529646,-0.23523836001203716,-0.2010104181773074,0.07321565908673708,0.015197996510349096,0.04210329346034068,-0.07615217790740031,0.019389255919560783,-0.020826373245260803,0.035861394281372326,-0.20356052228488034,0.02488917636136223,0.04350564968580895,0.023706359835063036,negative,mixed,positive,0.020826373245260803,0.04350564968580895
sam,neighbor_similarity,recency,0.12597461874671312,0.1176526934158117,0.13199990076759444,-0.034828349401737076,-0.026141065888371125,0.0003126666812351286,0.07860051235377452,0.0851802135949114,0.11853518476262803,-0.04191953738929665,-0.034948201360460236,-0.021816712838803355,0.12520907097670642,0.005882184245096027,-0.020218916202957692,0.014944935496866702,0.09410530357043799,0.017482132562591735,-0.03289481719618675,0.008334393744060246,positive,mixed,negative,0.020218916202957692,0.03289481719618675
sam,popularity_profile,triple2vec,0.17127031332272133,0.1493666568356823,0.17104798647627506,0.02311556562792323,0.00644268630077563,0.030777293516596863,0.1510453332878265,0.13125839477829127,0.15079245672802705,-0.00927896197620573,-0.02081578776292025,-0.009447908294178985,0.1638949855448929,0.010273480702560274,0.02011184848176524,0.010159068678038924,0.1443653949313816,0.00926862364462155,-0.013180886011101655,0.005399131367453544,positive,positive,negative,0.02011184848176524,0.013180886011101655
sam,transition_strength,fpmc,-0.086283901972111,-0.09033965634152037,-0.09900215582551257,0.03987132772584826,0.02229887381281968,-0.00259806984397357,-0.12744891154475174,-0.12979527645904426,-0.1328367978967675,0.04374686248317261,0.04012044804096582,0.01537589814933929,-0.09187523804638131,0.005304526598363495,0.019857377231564787,0.01742379812503781,-0.13002699530018783,0.0022056896202873617,0.03308106955782591,0.012606679218561893,negative,mixed,positive,0.019857377231564787,0.03308106955782591
sam,relational_strength,dnntsp,-0.023182951932692503,-0.04227309091998102,-0.0050527458593259186,-0.010849916576372642,-0.05610181757149621,0.009462632980393454,-0.1337163481151696,-0.19399049136106034,-0.11961697270355223,0.05755145316859606,-0.0013795137122993434,0.04855798709642001,-0.023502929570666478,0.015196826661623817,-0.019163033722491802,0.02740444284608637,-0.1491079373932607,0.03225451735549367,0.034909975517572245,0.025921881097142236,negative,mixed,mixed,0.019163033722491802,0.034909975517572245
sam,relational_strength,cbp,-0.12745740652741178,-0.0933568813930296,-0.08641322647512688,-0.04553157062012405,-0.005426085187143277,-0.004139441639111126,-0.22456683775864816,-0.206373123287534,-0.17684413636408775,-0.03329903647488247,-0.01376214563877301,-0.008669176564115644,-0.10240917146518942,0.017937189406444325,-0.018365699148792818,0.01921635228137032,-0.20259469913675665,0.019665052316160225,-0.018576786225923708,0.010615808111603463,negative,negative,negative,0.018365699148792818,0.018576786225923708
sam,popularity_profile,tifuknn,0.16972759076839003,0.15486282989707278,0.15410361378204335,0.01945986657835255,0.016182957072646418,0.014433234265756035,0.15613453213582923,0.13933388546611558,0.14087748414686746,-0.0041897631282031,-0.012740297075096024,-0.019362880875338648,0.15956467814916872,0.007192945477191566,0.016692019305585,0.002083445282740931,0.14544863391627075,0.007582303510625995,-0.01209764702621259,0.0062110452612587595,positive,positive,negative,0.016692019305585,0.01209764702621259
sam,transition_strength,dnntsp,-0.10705583318578428,-0.11307307812238744,-0.10054901274802613,-0.012788192930540872,-0.03293435597082823,-0.004071102607958112,-0.13718484859962987,-0.1744869760520146,-0.11933322109311392,0.03401092542829439,-0.0045712515520045585,0.02887947495299286,-0.10689264135206596,0.005114230281366116,-0.016597883836442406,0.012087380672177352,-0.14366834858158614,0.02297841016445126,0.019439716276427564,0.01710707218352729,negative,negative,mixed,0.016597883836442406,0.019439716276427564
sam,relational_strength,triple2vec,-0.11618316997152253,-0.09829448500849067,-0.08046772539072246,-0.021559566227164297,-0.021612076946086075,0.0016752406339685588,-0.21844553575878395,-0.2125419239207263,-0.17787131877826584,-0.027177734475018256,-0.019930946271965316,-0.009696358978293712,-0.09831512679024522,0.014580776498833796,-0.013832134179760603,0.010965390844349374,-0.20295292615259206,0.017898387814614364,-0.018935013241759096,0.007171403129321446,negative,mixed,negative,0.013832134179760603,0.018935013241759096
sam,neighbor_similarity,triple2vec,0.12477550394201756,0.11267947803926871,0.12656563014330252,-0.01867076308627185,-0.017014241594000494,-0.005262949052630525,0.09719819821657227,0.09890914144493324,0.12032283151303558,-0.02332185152649885,-0.021219273510438397,-0.020029066088395844,0.1213402040415296,0.006167509984794517,-0.013649317910967624,0.005968495222675697,0.10547672372484702,0.01052099548606034,-0.021523397041777696,0.001361366305611514,positive,negative,negative,0.013649317910967624,0.021523397041777696
sam,neighbor_similarity,tifuknn,0.13289447004657204,0.12675160655041967,0.12088104786604577,0.0046183008609378675,0.011820638642233419,-0.002679965496552444,0.10986445552228202,0.10903976024121925,0.11835904387434454,-0.010655594220789114,-0.011088654714152324,-0.021992853727086883,0.1268423748210125,0.004904879018630324,0.004586324668872947,0.005919890030233538,0.11242108654594861,0.004212246708669063,-0.014579034220676107,0.005245342384945314,positive,mixed,negative,0.004586324668872947,0.014579034220676107
sam,neighbor_similarity,cbp,0.12857941111479387,0.12130151710266264,0.13090958597588678,-0.008873180160803745,-0.003019446230027901,0.0006401069047561722,0.10051046764141269,0.10800689500060745,0.12552394530436667,-0.020009582101658444,-0.012121519954764126,-0.014827952297064725,0.1269301713977811,0.004092166549338215,-0.0037508398286918245,0.003918065861711391,0.1113471026487956,0.010481293067445935,-0.0156530181178291,0.003272708492442912,positive,mixed,negative,0.0037508398286918245,0.0156530181178291
sam,adjacent_basket_jaccard,dnntsp,0.3546362827553002,0.3784154472368693,0.35755058500773546,-0.04093052839276764,0.022605441596450327,0.007346077131780814,0.3504267602873007,0.3923103541705531,0.36066312338175116,-0.10577232961118474,-0.048078876890804596,-0.06550528697013297,0.3635341049999683,0.010589745023164865,-0.003659669888178832,0.027080740034425625,0.36780007927986835,0.017828085778027445,-0.0731188311573741,0.02416068656610003,positive,mixed,negative,0.003659669888178832,0.0731188311573741
sam,neighbor_similarity,frequency,0.12143468881704464,0.11409613102441987,0.12414099358126822,-0.002638658808076371,0.002885263248750492,-0.0001366837876372593,0.09676737198427243,0.09983949491137556,0.12950239094607308,-0.023752677758798663,-0.02028892004399596,-0.010849506655358318,0.11989060447424425,0.004243659057130963,3.664021767895389e-05,0.002258459597541168,0.10870308594724036,0.014760709132596103,-0.018297034819384314,0.005452746170031154,positive,mixed,negative,3.664021767895389e-05,0.018297034819384314
tafeng,n_baskets,recency,-0.024818988448892774,-0.039270353260394616,-0.009186512095566817,-0.17983107652766475,-0.18766513308451,-0.18001987180733922,-0.021818684988724177,-0.027343473188951944,-0.013163565521674796,-0.05416186160318095,-0.05978985633946531,-0.05646821341227198,-0.024425284601618066,0.012284831482962125,-0.18250536047317134,0.0036493242264787748,-0.020775241233116973,0.005835753394176458,-0.056806643784972743,0.0023100479830205425,negative,negative,negative,0.18250536047317134,0.056806643784972743
tafeng,adjacent_basket_jaccard,fpmc,-0.00439937856438397,0.02805261252999988,0.027853211826540034,-0.18694089977471307,-0.19899659957223167,-0.16131400932070875,-0.01983008042280783,-0.006426439567125408,0.007737093200352763,-0.07340286256118585,-0.07456992361306909,-0.06213609443355602,0.017168815264051982,0.015251233369269342,-0.1824171695558845,0.01571289286616991,-0.006173142263193492,0.011255676642936063,-0.07003629353593699,0.005606565631332101,mixed,negative,negative,0.1824171695558845,0.07003629353593699
tafeng,recent_basket_novelty,fpmc,-0.004947895051212737,-0.03210979864662186,-0.030010418108840652,0.1871418300696615,0.16313019630348924,0.16425599108326694,0.0019752782636468097,-0.005274627106993585,0.003984772996097355,0.05812768761044388,0.054959507625623724,0.062176839427642475,-0.02235603726889175,0.012339216919070336,0.17150933915213926,0.011063391062007348,0.00022847471758352667,0.003976817365573009,0.05842134488790337,0.002953771096136992,negative,positive,positive,0.17150933915213926,0.05842134488790337
tafeng,avg_basket_size,fpmc,0.0025408577963233017,7.614261252408174e-05,-0.015336650894711756,-0.1547677433693256,-0.17797028658255612,-0.1788081505427886,-0.06122211905635797,-0.04768843556202909,-0.06361443075397605,-0.062454277652588194,-0.05697831829979437,-0.05753097532089129,-0.004239883495288124,0.007910852894262665,-0.17051539349822345,0.01114052265203017,-0.05750832845745437,0.007012061569080236,-0.058987857091091285,0.002461491563749961,mixed,negative,negative,0.17051539349822345,0.058987857091091285
tafeng,repeat_rate,recency,0.09223876737015059,0.09024394969562914,0.09343290540419506,-0.12805814383957922,-0.14674389308583424,-0.14813301847225932,0.028318742207754988,0.030830639943975183,0.03971950572647461,-0.024283318806682413,-0.03571671190531194,-0.024436639754920768,0.09197187415665826,0.0013154932201408945,-0.14097835179922427,0.009153551136950763,0.03295629595940159,0.004891023227940546,-0.028145556822305042,0.005353980998378564,positive,negative,negative,0.14097835179922427,0.028145556822305042
tafeng,recent_basket_novelty,dnntsp,-0.062110894682647716,-0.0728955272161726,-0.085011028452019,0.1508920097800522,0.14179986780646928,0.11222896590186844,-0.014221434376787315,-0.015930573037076498,-0.020878240276117413,0.04193097497000975,0.04430356169554082,0.03731382615542773,-0.07333915011694643,0.00935420164497726,0.13497361449612996,0.016505676622994073,-0.017010082563327075,0.0028227966992905354,0.04118278760699276,0.002902176077568203,negative,positive,positive,0.13497361449612996,0.04118278760699276
tafeng,adjacent_basket_jaccard,tifuknn,0.24841331939772218,0.2625626476235574,0.2150374846214666,0.15516831415289892,0.12681889825846843,0.09149765920171887,0.11074787619769809,0.11582365178100293,0.11055190558522927,0.05717509405932007,0.047680167735059245,0.04067871795132048,0.24200448388091536,0.0199242759651794,0.12449495720436209,0.026045327181604988,0.11237447785464343,0.0024402461215960024,0.04851132658189993,0.006760213258256286,positive,positive,positive,0.12449495720436209,0.04851132658189993
tafeng,recent_basket_novelty,tifuknn,-0.2502671176149116,-0.23951840770817914,-0.22156554864835626,-0.15046652948415437,-0.12944622419696122,-0.09337502531125079,-0.10011176989652944,-0.09837874612724326,-0.10037568155536142,-0.04395936054973239,-0.03814461139462595,-0.042183615123816284,-0.237117024657149,0.011839763390198143,-0.12442925966412212,0.0235759398826288,-0.09962206585971138,0.000885737097478815,-0.04142919568939154,0.002433062329175733,negative,negative,negative,0.12442925966412212,0.04142919568939154
tafeng,repeat_rate,fpmc,0.04982621317509205,0.0748492601105224,0.06662681383782673,-0.11697258194945795,-0.12496657339056634,-0.12364977478666522,0.013006292417301502,0.0257815251782222,0.017467423355433886,-0.039595768597135886,-0.04076582667106491,-0.0466887221259615,0.06376742904114706,0.010413781911319878,-0.12186297670889651,0.003499567622642074,0.01875174698365253,0.00529394360947337,-0.0423501057980541,0.0031048298616489067,positive,negative,negative,0.12186297670889651,0.0423501057980541
tafeng,adjacent_basket_jaccard,dnntsp,0.06527055787123756,0.11340078617727377,0.10779043394517827,-0.13148630929524555,-0.12125645663077445,-0.08457686905666344,0.014145323621856179,0.03128613167152393,0.04592266049926269,-0.03942745851652184,-0.03685735237441977,-0.02395052713464607,0.09548725933122987,0.021488846694409803,-0.11243987832756114,0.020139893008765716,0.030451371930880933,0.012986464815940575,-0.03341177934186256,0.006771894436656892,positive,negative,negative,0.11243987832756114,0.03341177934186256
tafeng,neighbor_similarity,fpmc,0.026922178324593017,0.02570062607202946,0.057287290249410254,0.08672105498772037,0.07914788605896483,0.13552080608829215,0.04950686743025747,0.05302411949915563,0.07563385095701652,0.02774605535316206,0.03529181319980364,0.05530389473430486,0.036636698215344245,0.014610686978932207,0.10046324904499244,0.0249814924999692,0.05938827929547654,0.01157675010489315,0.03944725442909019,0.011627822860041544,positive,positive,positive,0.10046324904499244,0.03944725442909019
tafeng,recent_basket_novelty,frequency,-0.19737183581307535,-0.19869324338278518,-0.19196743324036283,-0.11414633712088086,-0.09451394793741229,-0.08080695031555563,-0.07777288691789509,-0.07978373362954316,-0.08674729629536734,-0.021620477571098033,-0.019549598896925847,-0.028555229863822175,-0.19601083747874112,0.0029095667337850893,-0.09648907845794959,0.013682215550819783,-0.08143463894760186,0.003845267411204874,-0.023241768777282023,0.0038511285064179706,negative,negative,negative,0.09648907845794959,0.023241768777282023
tafeng,neighbor_similarity,dnntsp,0.021403271868221524,0.04621591817048289,0.02058109720237316,0.09049867813196658,0.09830314375719694,0.09717983273505727,0.054903756299612985,0.06184873845093594,0.05551627643815141,0.033142944222517595,0.04411643215158396,0.03518632021543973,0.029400095747025862,0.011895318564550818,0.09532721820807359,0.0034449534455532494,0.057422923729566776,0.003139498069325179,0.03748189886318042,0.004764914852566521,positive,positive,positive,0.09532721820807359,0.03748189886318042
tafeng,avg_basket_size,dnntsp,0.07587448894282253,0.04194461937070532,0.0688204025833865,-0.08016652379418905,-0.12470982570062202,-0.07700895209943397,-0.030494559320594652,-0.039140095920585066,-0.036029886656857954,-0.03172671791682489,-0.048429978658350345,-0.029946431223773193,0.06221317029897144,0.014618496300700327,-0.09396176719808168,0.021780341151423868,-0.03522151396601256,0.0035755116725602522,-0.03670104259964948,0.008325395325115573,positive,negative,negative,0.09396176719808168,0.03670104259964948
tafeng,n_baskets,cbp,0.12110167727763947,0.11648627217323633,0.14514683613929197,0.09260574566185799,0.0919771534359876,0.09060672798008293,0.06595300457167308,0.07007628319654195,0.07999461001905042,0.03360982795721633,0.03762990004602859,0.036689962128453234,0.12757826186338925,0.012564940446479654,0.09172987569264283,0.0008346167323099429,0.0720079659290885,0.005892946038520298,0.03597656337723271,0.001716964032528364,positive,positive,positive,0.09172987569264283,0.03597656337723271
tafeng,adjacent_basket_jaccard,frequency,0.1806450786029244,0.21752684215888937,0.17431653480843726,0.09272209103606975,0.09494891132895845,0.055706979285399645,0.08215644905488684,0.09750376721188128,0.09261126643109394,0.028583666916508817,0.0293602831659376,0.022738078797185143,0.19082948519008366,0.019053858200367434,0.08112599388347595,0.017996933248141982,0.09075716089928736,0.00640121468396479,0.026894009626543855,0.0029557406283964144,positive,positive,positive,0.08112599388347595,0.026894009626543855
tafeng,repeat_rate,dnntsp,0.0906809296873639,0.11271465933499182,0.1161583329207507,-0.08163889062348205,-0.08067379584181285,-0.06953783460030123,0.028782953237988573,0.04055202083812903,0.04272576391521231,-0.0238191077764488,-0.02599533101115807,-0.021430381566183054,0.10651797398103546,0.011286384154106514,-0.07728350702186537,0.0054911706663841,0.0373535793304433,0.006124976922611832,-0.02374827345126331,0.0018643057662327091,positive,negative,negative,0.07728350702186537,0.02374827345126331
tafeng,recent_basket_novelty,triple2vec,-0.19357062461432156,-0.22897557966512472,-0.18661233155193097,-0.08725121568887326,-0.09747507828382027,-0.04665670077111717,-0.07624927136247452,-0.09438930362549844,-0.07767216154346426,-0.020096862015677452,-0.03415516889288109,-0.019480095111919126,-0.20305284527712575,0.018548954673127116,-0.07712766491460356,0.021946777796376916,-0.08277024551047908,0.008236424698736595,-0.024577375340159222,0.006777201849205581,negative,negative,negative,0.07712766491460356,0.024577375340159222
tafeng,adjacent_basket_jaccard,triple2vec,0.19205420780773502,0.23914010247275394,0.1713992323545462,0.08598240668868351,0.08757379031446061,0.04766082458239663,0.07923549280356676,0.1034051516576509,0.08823221249376331,0.02566271066518873,0.03526166761170724,0.01835902485985454,0.2008645142116784,0.028348103937670992,0.07373900719518024,0.018451500964246158,0.090290952318327,0.009974029928757832,0.0264278010455835,0.006921649873973646,positive,positive,positive,0.07373900719518024,0.0264278010455835
tafeng,repeat_rate,triple2vec,0.17577610810447838,0.20108200572358392,0.1977882185688867,0.07662857040472729,0.07093511692585469,0.06333349603672027,0.07465384285574946,0.09312238390171618,0.08967697299826402,0.022051781841312054,0.026575032052429046,0.025520827516868676,0.1915487774656497,0.011233731423343881,0.07029906112243407,0.0054462938990049664,0.08581773325190989,0.008018397622822117,0.02471588047020326,0.0019323393299390612,positive,positive,positive,0.07029906112243407,0.02471588047020326
tafeng,popularity_profile,fpmc,0.09987660085047818,0.08812607899590548,0.11799103236080265,0.06490259453558297,0.025444896943617856,0.10133424822206474,0.07110748150111693,0.056705919110941874,0.08583756523706584,0.03179569252334429,0.009264704318105044,0.04999816627368152,0.1019979040690621,0.012284239370856506,0.06389391323375519,0.030989906828324712,0.07121698861637489,0.011893196804914635,0.030352854371710286,0.016660633584800168,positive,positive,positive,0.06389391323375519,0.030352854371710286
tafeng,avg_basket_size,cbp,0.09150742546728322,0.09137195156715446,0.07974628698072973,-0.05334576231686998,-0.05705578518638015,-0.07324064819845996,-0.022854893525736067,-0.0019953321228189935,-0.028040869590325118,-0.02408705212196629,-0.011285214860584267,-0.021957414157240347,0.0875418880050558,0.005512599797570366,-0.06121406523390336,0.008637904482592768,-0.017630365079626727,0.011256532284440313,-0.019109893713263635,0.005600776066812901,positive,negative,negative,0.06121406523390336,0.019109893713263635
tafeng,n_baskets,tifuknn,0.04006015807436462,0.03869634149158972,0.048262480149329996,-0.057694583602587224,-0.051400410451351554,-0.07186360374936808,0.017243376681615047,0.021674109765162763,0.03233085693979529,-0.015099799932841725,-0.010772273385350606,-0.0109737909508019,0.04233965990509478,0.004224914093959374,-0.06031953260110229,0.008557777667969686,0.023749447795524365,0.00633183944260768,-0.01228195475633141,0.001994215119018539,positive,negative,negative,0.06031953260110229,0.01228195475633141
tafeng,popularity_profile,dnntsp,0.0913180246692307,0.10389529825671501,0.0606991713897688,0.07908487154901489,0.05397555743311592,0.043578234051196416,0.06985156743193797,0.06928125824641887,0.06645550019344931,0.030539778454165344,0.021840043453582043,0.030616101230064995,0.08530416477190483,0.018140217331017585,0.0588795543444424,0.014904523158649907,0.06852944195726872,0.0014848656441033374,0.027665307712604125,0.004119201707217095,positive,positive,positive,0.0588795543444424,0.027665307712604125
tafeng,adjacent_basket_jaccard,recency,0.16268501938465174,0.19418288247142454,0.1455539497478094,-0.043570320897792135,-0.051171936788475786,-0.07670806974523714,0.05661444691874129,0.0713809180498291,0.0601082815031333,0.0030416647803632735,0.0032374340038854,-0.009764906130775495,0.16747395053462857,0.02013940864125004,-0.057150109143835025,0.014173484826766534,0.0627012154905679,0.00630103945994667,-0.0011619357821756073,0.006083743667150256,positive,negative,mixed,0.057150109143835025,0.0011619357821756073
tafeng,transition_strength,fpmc,-0.07658763385097551,-0.04681393837670629,-0.08630292634589032,-0.042035894529473095,-0.03585328148320333,-0.09256073916438705,-0.03696161766339791,-0.014639821735494926,-0.046025091336491394,-0.026138705025202196,-0.012931881499358706,-0.041445769099282395,-0.06990149952452404,0.016800264618572824,-0.05681663839235449,0.025400613260587367,-0.03254217691179474,0.013188565234058033,-0.026838785207947764,0.01165126690427484,negative,negative,negative,0.05681663839235449,0.026838785207947764
tafeng,popularity_profile,tifuknn,0.004297389976141503,0.029445375418358597,-0.027467492621299106,-0.04867900679235634,-0.037562539276425444,-0.08034676491370728,0.01182165290700253,0.02494005074743657,-0.008713919817767743,-0.027490136070770107,-0.022501164045400264,-0.04455331878115207,0.0020917575910669984,0.023286866796378883,-0.05552943699416302,0.01812583398187662,0.009349261278890452,0.013849957255601394,-0.03151487296577415,0.009441866426644336,mixed,negative,negative,0.05552943699416302,0.03151487296577415
tafeng,avg_basket_size,tifuknn,0.15176992164479192,0.15952930681990066,0.1489899483146852,0.042010501480154804,0.06538128525605556,0.058927189701989006,0.046911266963800324,0.05616307332730325,0.041175187702981564,0.045679108367570116,0.046873190589537955,0.04725864313606634,0.15342972559312593,0.00445987528118169,0.05543965881273313,0.009854627926431722,0.04808317599802838,0.0061746366673306454,0.046603647364391466,0.0006724198509308909,positive,positive,positive,0.05543965881273313,0.046603647364391466
tafeng,repeat_rate,cbp,0.1712965602415639,0.19377191563298451,0.19870247005334515,0.05096216615750095,0.060574094016377936,0.05406649357641701,0.06319607325798067,0.08525967774066366,0.08088946402909844,0.010594012243543297,0.018712325891376554,0.01673331854770309,0.1879236486426312,0.011928191906731278,0.0552009179167653,0.004005203135010329,0.07644840500924759,0.009539144427233021,0.01534655222754098,0.0034563077352574674,positive,positive,positive,0.0552009179167653,0.01534655222754098
tafeng,transition_strength,frequency,-0.0023416850258294246,0.014139459146860378,0.025367014868806537,0.054350488430602195,0.05101947860644503,0.05808571865271506,0.003722856816841924,0.018421887279776464,0.014468539903372615,0.014545769455037643,0.020129827515912673,0.01904786214058161,0.012388262996612498,0.011379602466115472,0.0544852285632541,0.0028863533250323365,0.012204427999997,0.006210744784689662,0.017907819703843975,0.002418015532756543,mixed,positive,positive,0.0544852285632541,0.017907819703843975
tafeng,repeat_rate,frequency,0.16410779237449294,0.18197955314435274,0.17950872677885577,0.063009401792843,0.054541533078130366,0.03716627532103574,0.07051428086506185,0.08499958310717332,0.08288175987338314,0.01791221985062447,0.018452231257886188,0.01872561439198779,0.17519869076590047,0.007907054490706535,0.051572403397336375,0.01075727954318951,0.07946520794853944,0.006388041721461268,0.018363355166832816,0.00033796142743475633,positive,positive,positive,0.051572403397336375,0.018363355166832816
tafeng,popularity_profile,recency,-0.005128651149003002,0.025227282704962876,-0.032677095108894924,-0.051827240758547395,-0.034888593140133886,-0.06555194112468092,0.013342749419304772,0.03318016883584389,0.0004555070243939946,-0.025969039558467844,-0.014261045956992936,-0.035383891938990324,-0.004192821184311683,0.02364862329741568,-0.050755925007787396,0.012541159315994302,0.015659475093180886,0.01345984858890667,-0.025204659151483705,0.008640287944651371,mixed,negative,negative,0.050755925007787396,0.025204659151483705
tafeng,transition_strength,tifuknn,0.0013593233755779999,0.004948284546688994,0.03925667359187263,0.05097800092262724,0.033289610562357144,0.06105399156401324,0.009703451406051111,0.006114188618114552,0.012178150275695854,0.020526364044246813,0.007822128854250753,0.016757472512904856,0.015188093838046542,0.017082009231872208,0.048440534349665866,0.01147589547872562,0.009331930099953839,0.0024895017984618542,0.015035321803800808,0.005327522891509351,positive,positive,positive,0.048440534349665866,0.015035321803800808
tafeng,repeat_rate,tifuknn,0.18134300618910804,0.18757295095727872,0.1696409908651526,0.06779932939990836,0.05463465530672182,0.02017126946048108,0.08274022550901944,0.09296663440794586,0.08830705102393926,0.030138164494582058,0.02641928255865877,0.02415090554254392,0.1795189826705131,0.007433442205496786,0.04753508472237042,0.020081682370758684,0.08800463698030152,0.004180386778943817,0.026902784198594914,0.00246808263186303,positive,positive,positive,0.04753508472237042,0.026902784198594914
tafeng,neighbor_similarity,recency,-0.03954300856161202,-0.020671792436871398,-0.05890046526712759,0.04298523568754612,0.05316038825357338,0.021414773866990526,0.011233211469333607,0.014592090624305595,0.0033229896571696366,-0.010527600607761789,-0.003140215675046392,-0.017006966565542056,-0.03970508875520367,0.01560721113422805,0.039186799269370014,0.013235485071392964,0.009716097250269612,0.004724008595613177,-0.010224927616116744,0.005665121550309348,negative,positive,negative,0.039186799269370014,0.010224927616116744
tafeng,avg_basket_size,frequency,0.1413686827092448,0.1535728458849497,0.13540433572378555,0.0311497852346935,0.049516525978432036,0.03324917933878498,0.019603554373758506,0.02740923928189322,0.0021027158950853303,0.018371395777528273,0.018119356544127944,0.008186171328170082,0.14344862143932668,0.007561670856354097,0.03797183018397018,0.008208201777940264,0.01637183651691235,0.010581053246611995,0.014892307883275432,0.00474307084531976,positive,positive,positive,0.03797183018397018,0.014892307883275432
tafeng,popularity_profile,cbp,0.0640593621418054,0.06386238276940903,0.05756641030549105,0.04345014551336208,0.011676148786882007,0.05354256887559233,0.06219601574901849,0.057023686590820084,0.06723072385600216,0.02288422677124585,0.009582471797983255,0.03139132489261783,0.061829385072235156,0.0030154508358021877,0.03622295439194547,0.017839534773272613,0.062150142065280245,0.004167131765723174,0.021286007820615644,0.00897486290281373,positive,positive,positive,0.03622295439194547,0.021286007820615644
tafeng,transition_strength,recency,-0.005722416603019428,0.00988377214608187,0.037290063183425266,0.03719761437141506,0.027762675756424188,0.0349108196046119,0.005190803990860665,0.007126003917008891,0.015908346123916423,0.01601371662905636,0.008833944153145087,0.02048766836112542,0.013817139575495902,0.01777867428214507,0.03329036991081705,0.004018615812669112,0.009408384677261994,0.004663573293411858,0.015111776381108956,0.004800169728739966,mixed,positive,positive,0.03329036991081705,0.015111776381108956
tafeng,transition_strength,cbp,-0.050877782561707774,-0.011620620871411023,-0.02989176646069992,-0.03588334605944985,-6.736414572927716e-05,-0.06173498603310012,-0.03384010539451282,-0.008160781381025009,-0.026592500656221596,-0.02301719275631713,-0.006452841144888831,-0.022013178419012614,-0.030796723297939574,0.016039438812969233,-0.03256189874609308,0.025285014092705695,-0.022864462477253142,0.01080989120960699,-0.01716107077340619,0.007582947866987308,negative,negative,negative,0.03256189874609308,0.01716107077340619
tafeng,transition_strength,dnntsp,-0.07614037592182907,-0.038618348484882076,-0.019795484913158853,-0.04900679760459211,-0.02475569157883187,-0.022659668233959648,-0.030951132805023956,-0.005956877564911589,-0.010629508236102828,-0.020128220166828244,-0.004248937328775369,-0.006050185998893851,-0.04485140310662333,0.02342114305683277,-0.03214071913912788,0.011956777173579833,-0.015845839535346126,0.010850062455106578,-0.010142447831499155,0.007099195308515312,negative,negative,negative,0.03214071913912788,0.010142447831499155
