dataset,feature,method,n_users,rho_raw_mean,rho_raw_sd,rho_centered_mean,rho_centered_sd,raw_low_to_high_mean,raw_low_to_high_sd,centered_low_to_high_mean,centered_low_to_high_sd,rho_raw_sign,rho_centered_sign,centered_effect_sign
instacart,target_transition_strength,fpmc,4124.0,0.3044352386277605,0.013141516220828191,-0.21823634860143282,0.027886458713553084,0.16529597320400857,0.006644690852445146,-0.13448220260297827,0.014524719902904252,positive,negative,negative
instacart,target_transition_strength,frequency,4124.0,0.3739376026628734,0.02492664029115362,0.15381798243133973,0.02311866970631905,0.3385757837922509,0.027460627538731963,0.03879760798526408,0.008015804457865684,positive,positive,positive
instacart,target_transition_strength,recency,4124.0,0.3273792386833271,0.00342750137982142,-0.07627556261043421,0.03718134239509497,0.2449364309766496,0.012424764164610021,-0.054841744830337213,0.03304926450417097,positive,negative,negative
instacart,target_transition_strength,tifuknn,4124.0,0.3691680156001418,0.025130568439383872,0.13375584891347042,0.02118762371356289,0.33298909013171746,0.02874658576868796,0.0332109143247307,0.00763622803127138,positive,positive,positive
instacart,target_transition_strength,triple2vec,4124.0,0.33327241976665495,0.05098260135942161,0.06249727604455823,0.0495487937208381,0.30442114231381084,0.04479577878493322,0.004642966506824011,0.023703509120337658,positive,positive,mixed
sam,target_basket_size,cbp,3678.0,-0.07719522891075194,0.028516573208068788,-0.01701202513360601,0.025635958123679532,-0.18093240131774427,0.036422241851813066,-0.025245589900031215,0.018250202434725974,negative,mixed,negative
sam,target_basket_size,diffrec,3678.0,0.19404688612745966,0.021549793500747875,0.14701163982128873,0.011705675506101437,0.019954441475632485,0.018477619804500647,0.17564125289334553,0.007519818637624849,positive,positive,positive
sam,target_basket_size,dnntsp,3678.0,0.056683547478162476,0.023651558889549732,-0.0035731201523337545,0.0364744772044025,-0.09601607164776356,0.029569720129680146,0.0596707397699495,0.024710651253389938,positive,mixed,positive
sam,target_basket_size,fpmc,3678.0,-0.12604182580056106,0.0038178558292203176,-0.17086704793278126,0.025741988932200605,-0.18941869816934856,0.005101406197526701,-0.03373188675163551,0.023631702939761794,negative,negative,negative
sam,target_basket_size,frequency,3678.0,-0.08044953752501409,0.024617209064487337,-0.008413485259886444,0.021827295995156072,-0.18060774235638855,0.030742085629317212,-0.02492093093867552,0.011742294117390183,negative,mixed,negative
sam,target_basket_size,recency,3678.0,-0.0850046432173016,0.017472184706337636,-0.18181576719434686,0.018631857172322998,-0.23002029455849038,0.019658834959116623,-0.07433348314077733,0.01668124150074389,negative,negative,negative
sam,target_basket_size,tifuknn,3678.0,-0.09908801223068449,0.015747760544601606,-0.0672891187776811,0.010181291786670314,-0.2037586562899798,0.023461780272221327,-0.048071844872266734,0.002307843316678354,negative,negative,negative
sam,target_basket_size,triple2vec,3678.0,-0.0796678742766943,0.0324825966444357,-0.03676400616165668,0.03407985087759305,-0.18469506847762177,0.03681662908245579,-0.029008257059908716,0.015661271406972956,negative,mixed,negative
sam,target_last_jaccard,cbp,3678.0,0.6872983525165534,0.012504881724738515,0.3489976246983752,0.014952048634693262,0.6816572695565024,0.021908615500518636,0.08824476597304437,0.012736466218748658,positive,positive,positive
sam,target_last_jaccard,diffrec,3678.0,0.32778509465319666,0.005514534777401497,-0.34115268495173057,0.01158362741195912,0.2569926602375569,0.007109479388811269,-0.33641984334590114,0.004207293812636853,positive,negative,negative
sam,target_last_jaccard,dnntsp,3678.0,0.46671359391482553,0.025388882770444415,-0.1622256230006003,0.03324402106062075,0.4397130683814045,0.02539487440375511,-0.1536994352020536,0.030838653706539106,positive,negative,negative
sam,target_last_jaccard,fpmc,3678.0,0.41399150502665427,0.010816428448285079,-0.40345534052261184,0.01281623989298169,0.35857583274281035,0.014743066985750505,-0.23483667084064772,0.014637122887113701,positive,negative,negative
sam,target_last_jaccard,frequency,3678.0,0.6925862682423806,0.011748421976850628,0.3963548561007612,0.012542340166594945,0.6960099307401019,0.01715109299047275,0.10259742715664373,0.00833602911632426,positive,positive,positive
sam,target_last_jaccard,recency,3678.0,0.8858126637052717,0.010346275270080172,0.5254570050206786,0.014518821875778729,0.8498317591106765,0.014391488632419762,0.2564192555272186,0.006440481990233615,positive,positive,positive
sam,target_last_jaccard,tifuknn,3678.0,0.7871090480686925,0.003661599038262269,0.548143248532105,0.006504282275087404,0.7747787464085301,0.0073606840742573496,0.18136624282507205,0.0047994243138830914,positive,positive,positive
sam,target_last_jaccard,triple2vec,3678.0,0.6919873088899317,0.010752751343381797,0.3439909405184646,0.018602634345760052,0.6897407614900818,0.016822645983336066,0.0963282579066237,0.008317468767545376,positive,positive,positive
sam,target_neighbor_support,cbp,3678.0,0.6218540707248054,0.011555404364485704,0.32728789464109864,0.009364142233274586,0.587743626881145,0.009987193975411883,0.09345917257941473,0.005290811981915561,positive,positive,positive
sam,target_neighbor_support,diffrec,3678.0,0.5537611915839014,0.013006913047184156,-0.03366578591539452,0.01987440605423154,0.44053156315121783,0.01365934435299723,-0.05375289115051237,0.010638140920684425,positive,negative,negative
sam,target_neighbor_support,dnntsp,3678.0,0.42651821295143977,0.0024465120174873138,-0.18029373547361205,0.0017926384417609373,0.34636259566901567,0.005374300912933704,-0.14792185863271454,0.009705015426366544,positive,negative,negative
sam,target_neighbor_support,fpmc,3678.0,0.39022421687364756,0.020785236660877126,-0.3810253279891949,0.010990724735987037,0.2925276298317429,0.01179623181987873,-0.20175682446998733,0.008398594859486729,positive,negative,negative
sam,target_neighbor_support,frequency,3678.0,0.6590134514336521,0.010031847745099751,0.44047278920876615,0.012766864933468023,0.6317927530905779,0.011252374189088704,0.13750829878884777,0.007172728654030719,positive,positive,positive
sam,target_neighbor_support,recency,3678.0,0.537378550200641,0.0032998435805248476,0.04918714577284966,0.013153877890501585,0.49130834533880613,0.006959071720165285,-0.0029761089629240615,0.012312254008823827,positive,positive,mixed
sam,target_neighbor_support,tifuknn,3678.0,0.6183388588778639,0.012170341222407935,0.32675323251700533,0.010488071035577714,0.5836610446115307,0.009668353628326756,0.08937659030980057,0.004675779217165058,positive,positive,positive
sam,target_neighbor_support,triple2vec,3678.0,0.61246262287373,0.010117081252313802,0.29570774675956774,0.011383601391518129,0.5803480758398054,0.008576939970808063,0.08606362153807519,0.004390892187883303,positive,positive,positive
sam,target_novelty_fraction,cbp,3678.0,-0.6799872311953687,0.013965367999319758,-0.39932362539497923,0.013517190936543744,-0.6774964127131621,0.019383755222647608,-0.13947021485100417,0.011439553063621327,negative,negative,negative
sam,target_novelty_fraction,diffrec,3678.0,-0.37041787336433013,0.02083427167409488,0.2558915135493587,0.03180080767281298,-0.29098224091360075,0.016187958912879913,0.2470439569485572,0.012043619859700077,negative,positive,positive
sam,target_novelty_fraction,dnntsp,3678.0,-0.47622817104608073,0.012810005291494665,0.1105586320568237,0.021254728479015293,-0.43507180090823555,0.018599846449871484,0.10295439695392239,0.020559508116848514,negative,positive,positive
sam,target_novelty_fraction,fpmc,3678.0,-0.3302486038486268,0.01058857546336545,0.4567163060465554,0.01625651051517884,-0.2687508506129968,0.009471037509426433,0.26927534724916113,0.01800936527305301,negative,positive,positive
sam,target_novelty_fraction,frequency,3678.0,-0.6799810537734959,0.014764954945029109,-0.427732373308169,0.02297973069260291,-0.6866297368224314,0.018668692901426337,-0.14860353896027342,0.010529426925298105,negative,negative,negative
sam,target_novelty_fraction,recency,3678.0,-0.5690454881523452,0.01658896853529691,-0.08433596743040102,0.026251516792640695,-0.5808271890920574,0.017303943519647695,-0.042800991229899554,0.016564828043336147,negative,negative,negative
sam,target_novelty_fraction,tifuknn,3678.0,-0.6838933758369614,0.00793822344033764,-0.4022740792279919,0.008941064268949576,-0.6875729642020724,0.009116521755700631,-0.1495467663399144,0.0026751864970414414,negative,negative,negative
sam,target_novelty_fraction,triple2vec,3678.0,-0.6794772455636299,0.016132712665559663,-0.3915371474759635,0.01688989577779667,-0.676878387632707,0.018696428012138253,-0.1388521897705491,0.009953757597289404,negative,negative,negative
sam,target_popularity_profile,cbp,3678.0,0.24117553705420072,0.013683419147285233,0.07932107046834641,0.00858129871497761,0.2526782403775173,0.018708701948368694,0.01573565449749051,0.006460543356421641,positive,positive,positive
sam,target_popularity_profile,diffrec,3678.0,0.437668378710242,0.00868430231909654,0.2138803649871245,0.0021767034883954255,0.3789081137577286,0.01583293117903622,0.14196552787770184,0.005468306491385762,positive,positive,positive
sam,target_popularity_profile,dnntsp,3678.0,0.15711188378593655,0.011359124749501954,-0.11715880134377538,0.010319066322886974,0.1309893060989604,0.015926066772182338,-0.10595327978106635,0.016377263286590726,positive,negative,negative
sam,target_popularity_profile,fpmc,3678.0,0.2007157347235915,0.01814696618629077,-0.13349285124552232,0.014955280637417582,0.1654660971298986,0.01258500116134683,-0.07147648875012813,0.015522628899896041,positive,negative,negative
sam,target_popularity_profile,frequency,3678.0,0.26910902832119926,0.006232088744968027,0.14358914420310484,0.007834382716719854,0.2818796415743133,0.007616997393700837,0.04493705569428655,0.005204521002018231,positive,positive,positive
sam,target_popularity_profile,recency,3678.0,0.20221144837491187,0.01338093838330887,-0.04110256167636424,0.007581628842312724,0.19783144768716474,0.016656848278895627,-0.039111138192862056,0.007319248939533609,positive,negative,negative
sam,target_popularity_profile,tifuknn,3678.0,0.23458062376750663,0.01957119485014733,0.06852459268665477,0.014980325022159182,0.24814537846344883,0.02450581102678175,0.011202792583422059,0.01183231005863257,positive,positive,mixed
sam,target_popularity_profile,triple2vec,3678.0,0.22739282118044882,0.007394308713845477,0.04631819421654399,0.009031662519646658,0.2396424619511824,0.013014472747021125,0.002699876071155606,0.0012360660252762757,positive,positive,positive
sam,target_relational_strength,cbp,3678.0,0.19716896919951435,0.01889995873450193,0.14250844221840697,0.021598743471244172,0.15098258175461562,0.01446911188977001,0.03771228281932971,0.008494156218063886,positive,positive,positive
sam,target_relational_strength,diffrec,3678.0,0.37763398001478105,0.005169713336632217,0.11328635507519673,0.016494712531099357,0.1859213287589262,0.00694301505112934,0.0726510298236403,0.013543952151202923,positive,positive,positive
sam,target_relational_strength,dnntsp,3678.0,0.22232894912054033,0.015991835426915534,-0.06882327332517456,0.018658843077537256,0.0980892396423851,0.015237140617966114,-0.015181059292900792,0.009218278673695334,positive,negative,negative
sam,target_relational_strength,fpmc,3678.0,0.043765849314126665,0.010514488055227526,-0.3190400807572629,0.018206047525886917,-0.032706108560078016,0.005781480313900458,-0.14597640749536392,0.01164910068188662,positive,negative,negative
sam,target_relational_strength,frequency,3678.0,0.19521199127532837,0.01638125548557742,0.16632970889632356,0.013949389157370654,0.1535361689575608,0.010370062874504479,0.04026587002227495,0.004434875598863441,positive,positive,positive
sam,target_relational_strength,recency,3678.0,0.14090990067903972,0.009248504482490242,-0.12930858756935718,0.016005310984986358,0.06360393172830052,0.008328105093800458,-0.0496663672069854,0.008075836553372163,positive,negative,negative
sam,target_relational_strength,tifuknn,3678.0,0.18286544869960744,0.011105427848407465,0.1164107636865594,0.017234852623436835,0.14180499686036635,0.00788958532734988,0.02853469792508048,0.002876075175003417,positive,positive,positive
sam,target_relational_strength,triple2vec,3678.0,0.1897401434160042,0.024519273670473987,0.11537747788382503,0.03278642570299414,0.14493025234021062,0.016330264783549365,0.031659953404924716,0.010202422428839206,positive,positive,positive
sam,target_repeat_fraction,cbp,3678.0,0.6799872311953687,0.013965367999319758,0.39932362539497923,0.013517190936543744,0.6774964127131621,0.019383755222647608,0.13947021485100417,0.011439553063621327,positive,positive,positive
sam,target_repeat_fraction,diffrec,3678.0,0.37041787336433013,0.02083427167409488,-0.2558915135493587,0.03180080767281298,0.29098224091360075,0.016187958912879913,-0.2470439569485572,0.012043619859700077,positive,negative,negative
sam,target_repeat_fraction,dnntsp,3678.0,0.47622817104608073,0.012810005291494665,-0.1105586320568237,0.021254728479015293,0.43507180090823555,0.018599846449871484,-0.10295439695392239,0.020559508116848514,positive,negative,negative
sam,target_repeat_fraction,fpmc,3678.0,0.3302486038486268,0.01058857546336545,-0.4567163060465554,0.01625651051517884,0.2687508506129968,0.009471037509426433,-0.26927534724916113,0.01800936527305301,positive,negative,negative
sam,target_repeat_fraction,frequency,3678.0,0.6799810537734959,0.014764954945029109,0.427732373308169,0.02297973069260291,0.6866297368224314,0.018668692901426337,0.14860353896027342,0.010529426925298105,positive,positive,positive
sam,target_repeat_fraction,recency,3678.0,0.5690454881523452,0.01658896853529691,0.08433596743040102,0.026251516792640695,0.5808271890920574,0.017303943519647695,0.042800991229899554,0.016564828043336147,positive,positive,positive
sam,target_repeat_fraction,tifuknn,3678.0,0.6838933758369614,0.00793822344033764,0.4022740792279919,0.008941064268949576,0.6875729642020724,0.009116521755700631,0.1495467663399144,0.0026751864970414414,positive,positive,positive
sam,target_repeat_fraction,triple2vec,3678.0,0.6794772455636299,0.016132712665559663,0.3915371474759635,0.01688989577779667,0.676878387632707,0.018696428012138253,0.1388521897705491,0.009953757597289404,positive,positive,positive
sam,target_transition_strength,cbp,3678.0,0.1813838795938154,0.014815823309401713,0.125236443793323,0.019676004520389773,0.14657666760873705,0.022353817499308294,0.03509023675472502,0.013214065942086479,positive,positive,positive
sam,target_transition_strength,diffrec,3678.0,0.3496061830032164,0.014152265570697953,0.1084927079047968,0.020828593702985104,0.1893082796664889,0.010229680170010047,0.07782184881247685,0.018621040756282622,positive,positive,positive
sam,target_transition_strength,dnntsp,3678.0,0.18460773440367806,0.01832409450937573,-0.09678292793897007,0.024660552613760815,0.0940816977060037,0.0158341373191779,-0.017404733148008347,0.016206640939877705,positive,negative,negative
sam,target_transition_strength,fpmc,3678.0,0.04355336336706291,0.029633123921535245,-0.2990694108318541,0.03023253301708428,-0.014897756528486863,0.019356818351970832,-0.12638418738249887,0.01887016516284753,positive,negative,negative
sam,target_transition_strength,frequency,3678.0,0.17512110440462844,0.010740043446215174,0.13398752993465143,0.004900919980262096,0.14740125838393062,0.015101055031308338,0.03591482752991861,0.005952371087120353,positive,positive,positive
sam,target_transition_strength,recency,3678.0,0.11433846397038123,0.004126650708290994,-0.13603915274113312,0.005866646777317385,0.05478026934417183,0.011169865503711735,-0.056706161509840196,0.003488687003724661,positive,negative,negative
sam,target_transition_strength,tifuknn,3678.0,0.1636697115676178,0.003175133237670076,0.10086511224554616,0.012166017708840593,0.13394071940291918,0.007643149534518975,0.02245428854890713,0.0031265045160052967,positive,positive,positive
sam,target_transition_strength,triple2vec,3678.0,0.17286694552768034,0.017029589396798422,0.10006471279608076,0.02494076731801345,0.1407003112483319,0.01969521086447321,0.029213880394319852,0.012674121248757674,positive,positive,positive
tafeng,target_basket_size,cbp,4073.0,0.20130954726237596,0.030546213521643637,-0.07353263039862921,0.020623582998385185,-0.007877897483156626,0.016346193879437313,-0.04098462651124576,0.0027937525888239545,positive,negative,negative
tafeng,target_basket_size,diffrec,4073.0,0.2594641414433451,0.00830945422409345,0.015997321741231824,0.018386699050319734,0.05754280265344519,0.005933072490079899,0.02443607362535605,0.010190928448234958,positive,mixed,positive
tafeng,target_basket_size,dnntsp,4073.0,0.1745113239851487,0.021629646891738925,-0.10834320944681917,0.018681303046622633,-0.026179445715715885,0.007888536398011426,-0.05928617474380502,0.009213579050203202,positive,negative,negative
tafeng,target_basket_size,fpmc,4073.0,0.06425349057653819,0.011494551942618126,-0.23556578263044567,0.016878317687644216,-0.08342086058907706,0.0017060950604490894,-0.11652758961716621,0.012015301220499892,positive,negative,negative
tafeng,target_basket_size,frequency,4073.0,0.2752421738270389,0.02366267522450265,0.08828769585965483,0.01918450840705556,0.07768008422944571,0.020881896191231486,0.04457335520135656,0.007723666647736378,positive,positive,positive
tafeng,target_basket_size,recency,4073.0,0.29132974478021284,0.023007272645067186,0.021997323034851506,0.007423322666807995,0.0855416685665328,0.016989412830459263,0.05243493953844367,0.003581690994337298,positive,positive,positive
tafeng,target_basket_size,tifuknn,4073.0,0.2976146896816379,0.02233794366948831,0.09529440471854367,0.013243863449756319,0.10380343495454654,0.01743388575285874,0.0706967059264574,0.0038893600295946905,positive,positive,positive
tafeng,target_basket_size,triple2vec,4073.0,0.2505981553280599,0.034367603595580276,-0.0016227149614445903,0.02678428848492515,0.05776404560869245,0.02648961308089685,0.024657316580603304,0.01334572044675986,positive,mixed,positive
tafeng,target_last_jaccard,cbp,4073.0,0.40866175509119884,0.017503819967616796,-0.15442354913162712,0.03034983682461579,0.13085833909290945,0.004747501470582395,-0.04341745889721249,0.005234582224645159,positive,negative,negative
tafeng,target_last_jaccard,diffrec,4073.0,0.4558343844537632,0.023917668541862794,-0.04774503854534067,0.041802474748174126,0.1718400259814997,0.00992896050035362,-0.0024357720086222658,0.00819890132139863,positive,negative,mixed
tafeng,target_last_jaccard,dnntsp,4073.0,0.3013250890609746,0.0134711821407403,-0.28153738316794935,0.025826755531227152,0.09391181827218094,0.006225077222413295,-0.08036397971794103,0.007253052639783517,positive,negative,negative
tafeng,target_last_jaccard,fpmc,4073.0,0.028514691522746317,0.016956110061207598,-0.5585835088970504,0.004669363200267255,-0.00963057290706963,0.007067374432066234,-0.1839063708971916,0.008942250950354955,positive,negative,negative
tafeng,target_last_jaccard,frequency,4073.0,0.5614510392076056,0.010809186919766811,0.21554718549686921,0.016007755959532077,0.23408159565595932,0.003808886787445884,0.05980579766583736,0.0018265604085964029,positive,positive,positive
tafeng,target_last_jaccard,recency,4073.0,0.7881075409441914,0.008261988674972012,0.34417314845635955,0.0030989625528891453,0.2837994358205905,0.003366189358612809,0.10952363783046853,0.0027381282846432706,positive,positive,positive
tafeng,target_last_jaccard,tifuknn,4073.0,0.6988743190113649,0.007521035988402256,0.3771098068146396,0.017221924300591197,0.27873617025919883,0.004496405430194021,0.1044603722690769,0.002416631138103834,positive,positive,positive
tafeng,target_last_jaccard,triple2vec,4073.0,0.5500836471034687,0.023736630988010297,0.09096481657114587,0.043301145942996055,0.21060957174570652,0.008879504758835033,0.036333773755584595,0.007213937061094611,positive,positive,positive
tafeng,target_neighbor_support,cbp,4073.0,0.5927033698943983,0.01456904840591347,0.07663106415374543,0.025808165858233426,0.2928978734300379,0.016322188422497774,0.0545115753306944,0.007975892219600645,positive,positive,positive
tafeng,target_neighbor_support,diffrec,4073.0,0.5467367869896008,0.006512592646035042,0.005862385442805813,0.005977167933796332,0.24713386510498134,0.004463150456384001,0.008747567005637768,0.010590634062541177,positive,mixed,positive
tafeng,target_neighbor_support,dnntsp,4073.0,0.5240385139767474,0.010356253149528207,-0.041237419537967675,0.027676213910536547,0.25856613953078694,0.016243028664556423,0.020179841431443395,0.007630955777773387,positive,negative,positive
tafeng,target_neighbor_support,fpmc,4073.0,0.39296298885054987,0.01904857934951364,-0.2243316110337853,0.03234353439511452,0.20894250379645243,0.010270362909568075,-0.029443794302891086,0.005148157258206331,positive,negative,negative
tafeng,target_neighbor_support,frequency,4073.0,0.5653888854828617,0.003976924754044465,0.1149567996913121,0.023721232364046396,0.2714739580096102,0.00651493718261988,0.03308765991026668,0.002338485661339357,positive,positive,positive
tafeng,target_neighbor_support,recency,4073.0,0.4275529883221665,0.006596110657067175,-0.198270798147097,0.011414596565715515,0.16196134396513487,0.007595107956983225,-0.07642495413420868,0.005733766610601208,positive,negative,negative
tafeng,target_neighbor_support,tifuknn,4073.0,0.5116254969415288,0.0030935183245536274,0.005692064857133086,0.010438530472157327,0.21595614574069374,0.004082505898216546,-0.022430152358649823,0.006113789924705805,positive,mixed,negative
tafeng,target_neighbor_support,triple2vec,4073.0,0.5474874792506882,0.01113744360018178,0.0033214946339893484,0.03251296655213529,0.2501585552170509,0.014470776577545573,0.01177225711770734,0.005747450126034224,positive,mixed,positive
tafeng,target_novelty_fraction,cbp,4073.0,-0.48781695486011145,0.005884223167830488,0.03297848631572565,0.011944046186655718,-0.20310449419789575,0.002741963967392702,-0.0007458985550109198,0.004047958546913419,negative,positive,mixed
tafeng,target_novelty_fraction,diffrec,4073.0,-0.5493352355406352,0.022217297090336124,-0.04621670368635374,0.039013388749067776,-0.23497242976795094,0.010537717438253592,-0.032613834125066146,0.005810165186035721,negative,negative,negative
tafeng,target_novelty_fraction,dnntsp,4073.0,-0.40599883749441296,0.021817564596024942,0.16356635352612814,0.04234705702245296,-0.16862030299658357,0.011325443947761821,0.03373829264630126,0.015619547142178569,negative,positive,positive
tafeng,target_novelty_fraction,fpmc,4073.0,-0.15203830090660253,0.009681047230479614,0.46331892882334597,0.021344170396934065,-0.07605934622250772,0.003458260450940337,0.1262992494203771,0.007455340112039987,negative,positive,positive
tafeng,target_novelty_fraction,frequency,4073.0,-0.6290946448680371,0.020660333572585073,-0.23913063805344711,0.037701213647958025,-0.2755852890638872,0.012000483392307035,-0.07322669342100237,0.0066622661239527725,negative,negative,negative
tafeng,target_novelty_fraction,recency,4073.0,-0.5138465519428471,0.017607638047227366,0.059311814894656055,0.014172893397302743,-0.17027038417459137,0.010449500935651956,0.03208821146829343,0.004311452030560732,negative,positive,positive
tafeng,target_novelty_fraction,tifuknn,4073.0,-0.5673480415376716,0.02014578182985696,-0.12059529160077286,0.025761336018642743,-0.22719828009507093,0.009679522745095568,-0.024839684452186137,0.007162597273627408,negative,negative,negative
tafeng,target_novelty_fraction,triple2vec,4073.0,-0.6163721558757406,0.02410531034377185,-0.14230527525578,0.05304302333179303,-0.263058238624591,0.01698447074997829,-0.060699642981706194,0.011311001698698036,negative,negative,negative
tafeng,target_popularity_profile,cbp,4073.0,0.1533858539934508,0.018417745806055062,0.06728733105568464,0.021773671579573585,0.14832421556753664,0.013788891161663116,0.051620181067302706,0.00783713695233957,positive,positive,positive
tafeng,target_popularity_profile,diffrec,4073.0,0.11572163550199226,0.008512306843335092,0.003201844199522959,0.01948618580488674,0.10032318785389198,0.002186072037066359,0.0036191533536580386,0.00818122202965426,positive,mixed,mixed
tafeng,target_popularity_profile,dnntsp,4073.0,0.18574262757100315,0.006930145117472907,0.09368375517780998,0.021394757067055105,0.15377363939567515,0.009857105452937182,0.057069604895441196,0.0046464956973599645,positive,positive,positive
tafeng,target_popularity_profile,fpmc,4073.0,0.24328710613330276,0.01603501325486375,0.122588796240848,0.018799493170855927,0.17415260221524076,0.00985849175297773,0.07744856771500681,0.005205641556578385,positive,positive,positive
tafeng,target_popularity_profile,frequency,4073.0,0.06849121691599551,0.008998649202337311,-0.07054592310818512,0.002319620532601059,0.07254067662465864,0.010220290747234505,-0.024163357875575293,0.003956099397717715,positive,negative,negative
tafeng,target_popularity_profile,recency,4073.0,0.01773885514686208,0.010560900696939896,-0.13298948499364283,0.01498684658110156,0.029678940401487195,0.0038144763187152523,-0.06702509409874674,0.008609418800995255,positive,negative,negative
tafeng,target_popularity_profile,tifuknn,4073.0,0.018617533602216855,0.006309836125171622,-0.13261407624473973,0.012058522645638229,0.0291358465818131,0.0008595789673955344,-0.06756818791842084,0.005735205766296693,positive,negative,negative
tafeng,target_popularity_profile,triple2vec,4073.0,0.05987305055028602,0.008504291572045092,-0.07736622549762584,0.01657520977476792,0.06570316736156805,0.012807507662822407,-0.031000867138665886,0.007069619317082621,positive,negative,negative
tafeng,target_relational_strength,cbp,4073.0,0.16083990538967616,0.011141429473375724,-0.033814841771678934,0.008025504300874469,0.01549553178729885,0.006339125470881363,-0.016100481445357365,0.0011618119509845474,positive,negative,negative
tafeng,target_relational_strength,diffrec,4073.0,0.19878131902964843,0.014367977946888611,0.02433414270284535,0.01927115857559465,0.04905450443505236,0.009430454516033799,0.017458491202396124,0.00399685581371498,positive,positive,positive
tafeng,target_relational_strength,dnntsp,4073.0,0.17208342668665902,0.0030999082430625694,-0.021791791567996585,0.010994990188243278,0.018185961475571614,0.0034739638715376104,-0.013410051757084623,0.00999198656213001,positive,negative,negative
tafeng,target_relational_strength,fpmc,4073.0,0.12046200101355785,0.018086775325682238,-0.09075255587573446,0.033082979607038494,-0.007543134944779849,0.007088848054399848,-0.03913914817743607,0.01387726967827458,positive,negative,negative
tafeng,target_relational_strength,frequency,4073.0,0.17503562526167724,0.014421777658523743,0.014822771553304685,0.02286724678848828,0.04249815572885925,0.01112107002917401,0.010902142496203027,0.004285689374365915,positive,positive,positive
tafeng,target_relational_strength,recency,4073.0,0.17313689903608945,0.022973313645758723,-0.025287455302953954,0.022079214004752663,0.04750591551771067,0.0114246713048239,0.015909902285054445,0.004529547253318825,positive,mixed,positive
tafeng,target_relational_strength,tifuknn,4073.0,0.18684767529559543,0.015089328137777172,0.02684003401705505,0.020987054669106758,0.054910440280405766,0.012563597758982411,0.02331442704774954,0.005682061803733435,positive,positive,positive
tafeng,target_relational_strength,triple2vec,4073.0,0.15909402787714128,0.020035868679458006,-0.030024698360911272,0.022843368927932806,0.03266073158113116,0.015675961677246865,0.001064718348474934,0.009002508630642453,positive,negative,mixed
tafeng,target_repeat_fraction,cbp,4073.0,0.48781695486011145,0.005884223167830488,-0.03297848631572565,0.011944046186655718,0.20310449419789575,0.002741963967392702,0.0007458985550109198,0.004047958546913419,positive,negative,mixed
tafeng,target_repeat_fraction,diffrec,4073.0,0.5493352355406352,0.022217297090336124,0.04621670368635374,0.039013388749067776,0.23497242976795094,0.010537717438253592,0.032613834125066146,0.005810165186035721,positive,positive,positive
tafeng,target_repeat_fraction,dnntsp,4073.0,0.40599883749441296,0.021817564596024942,-0.16356635352612814,0.04234705702245296,0.16862030299658357,0.011325443947761821,-0.03373829264630126,0.015619547142178569,positive,negative,negative
tafeng,target_repeat_fraction,fpmc,4073.0,0.15203830090660253,0.009681047230479614,-0.46331892882334597,0.021344170396934065,0.07605934622250772,0.003458260450940337,-0.1262992494203771,0.007455340112039987,positive,negative,negative
tafeng,target_repeat_fraction,frequency,4073.0,0.6290946448680371,0.020660333572585073,0.23913063805344711,0.037701213647958025,0.2755852890638872,0.012000483392307035,0.07322669342100237,0.0066622661239527725,positive,positive,positive
tafeng,target_repeat_fraction,recency,4073.0,0.5138465519428471,0.017607638047227366,-0.059311814894656055,0.014172893397302743,0.17027038417459137,0.010449500935651956,-0.03208821146829343,0.004311452030560732,positive,negative,negative
tafeng,target_repeat_fraction,tifuknn,4073.0,0.5673480415376716,0.02014578182985696,0.12059529160077286,0.025761336018642743,0.22719828009507093,0.009679522745095568,0.024839684452186137,0.007162597273627408,positive,positive,positive
tafeng,target_repeat_fraction,triple2vec,4073.0,0.6163721558757406,0.02410531034377185,0.14230527525578,0.05304302333179303,0.263058238624591,0.01698447074997829,0.060699642981706194,0.011311001698698036,positive,positive,positive
tafeng,target_transition_strength,cbp,4073.0,0.19666499229290935,0.012867862155743332,0.013395665453247432,0.024454899114448217,0.0956123007953495,0.005423278192010983,0.021389932024250602,0.0036442082238934493,positive,mixed,positive
tafeng,target_transition_strength,diffrec,4073.0,0.2053491132080882,0.01689253615078164,0.029040649840170074,0.010401591135319724,0.08991409250521705,0.011294445839802282,0.015691723734118156,0.002783887940483289,positive,positive,positive
tafeng,target_transition_strength,dnntsp,4073.0,0.20105657953833891,0.00550607044145818,0.008987086187463552,0.01930309206170014,0.09391201686872075,0.006759369122293689,0.019689648097621863,0.008970450311103016,positive,mixed,positive
tafeng,target_transition_strength,fpmc,4073.0,0.176800639580332,0.01713019718367743,-0.03192603007539018,0.03320251123224303,0.08044059149404195,0.0018538640883344621,0.006218222722943065,0.0068664246853325115,positive,negative,mixed
tafeng,target_transition_strength,frequency,4073.0,0.15722332153952515,0.012937089497550857,-0.01968338896879163,0.011597878027765391,0.06870838478364544,0.00802568135713531,-0.00551398398745345,0.0025639909346423543,positive,negative,negative
tafeng,target_transition_strength,recency,4073.0,0.14285750907838232,0.03076560737439163,-0.07754952499452127,0.025227354895121294,0.04146413354937373,0.02140040904549752,-0.03275823522172516,0.012855740404142571,positive,negative,negative
