dataset,keyset,method_a,method_b,mean_delta,median_delta,p10_delta,p90_delta,a_better_share,b_better_share,tie_share,two_sided_share
retailrocket,2,sets2sets,diffrec,-0.00854797317333019,0.0,0.0,0.0,0.023529411764705882,0.023529411764705882,0.9529411764705882,0.023529411764705882
retailrocket,2,dnntsp,cbp,-0.4273486969560699,0.0,-1.0,0.0,0.01764705882352941,0.47058823529411764,0.5117647058823529,0.01764705882352941
retailrocket,2,dnntsp,diffrec,-0.41806664447919506,0.0,-1.0,0.0,0.01764705882352941,0.4588235294117647,0.5235294117647059,0.01764705882352941
retailrocket,2,cbp,diffrec,0.009282052476874903,0.0,0.0,0.0,0.029411764705882353,0.0058823529411764705,0.9647058823529412,0.0058823529411764705
sam,0,recency,frequency,-0.07408792350647485,0.0,-0.3868528072345415,0.02351175279410167,0.10848287112561175,0.3036976617727026,0.5878194671016856,0.10848287112561175
sam,0,recency,racf,-0.07733721285292737,0.0,-0.38685280723454163,0.044406162097719526,0.11228928765633496,0.3134855899945623,0.5742251223491027,0.11228928765633496
sam,0,recency,tifuknn,-0.062290489805259225,0.0,-0.339160205273616,0.023511752794101615,0.10331702011963023,0.25856443719412725,0.6381185426862426,0.10331702011963023
sam,0,recency,fpmc,0.17744883045699972,0.0,0.0,0.6225082744599181,0.39097335508428493,0.033442088091353996,0.575584556824361,0.033442088091353996
sam,0,recency,triple2vec,-0.06041993092371474,0.0,-0.3868528072345415,0.1460683498427064,0.14410005437737902,0.29255029907558455,0.5633496465470365,0.14410005437737902
sam,0,recency,sets2sets,-0.04780911664469964,0.0,-0.3868528072345415,0.19372130630045242,0.16204458945078848,0.27351821642196844,0.564437194127243,0.16204458945078848
sam,0,recency,dnntsp,0.05985578025814534,0.0,-0.2346393630113782,0.4692787260227564,0.27732463295269166,0.19766177270255575,0.5250135943447526,0.19766177270255575
sam,0,recency,cbp,-0.06422105598075571,0.0,-0.3868528072345415,0.1312050775123417,0.1375747688961392,0.2949972811310495,0.5674279499728113,0.1375747688961392
sam,0,recency,diffrec,0.10053461462500769,0.0,-0.2079551277612743,0.6164336326286644,0.3012506797172376,0.16829798803697663,0.5304513322457858,0.16829798803697663
sam,0,frequency,racf,-0.0032492893464525145,0.0,0.0,0.0,0.07177814029363784,0.07884719956498097,0.8493746601413812,0.07177814029363784
sam,0,frequency,tifuknn,0.011797433701215628,0.0,-0.023511752794101615,0.14003721286945328,0.16231647634584012,0.10984230560087004,0.7278412180532898,0.10984230560087004
sam,0,frequency,fpmc,0.2515367539634746,0.0,0.0,0.8318724637288825,0.4929309407286569,0.01821642196846112,0.488852637302882,0.01821642196846112
sam,0,frequency,triple2vec,0.013667992582760111,0.0,-0.023511752794101615,0.13120507751234178,0.15932572050027188,0.11011419249592169,0.7305600870038064,0.11011419249592169
sam,0,frequency,sets2sets,0.02627880686177522,0.0,-0.05111236374467912,0.2079551277612743,0.20337139749864055,0.11963023382272975,0.6769983686786297,0.11963023382272975
sam,0,frequency,dnntsp,0.13394370376462023,0.0,-0.0430782943077509,0.6131471927654584,0.37601957585644374,0.10929853181076672,0.5146818923327896,0.10929853181076672
sam,0,frequency,cbp,0.009866867525719145,0.0,0.0,0.06791791489182115,0.13186514410005437,0.09271343121261555,0.7754214246873301,0.09271343121261555
sam,0,frequency,diffrec,0.17462253813148254,0.0,0.0,1.0,0.3958673191952148,0.07422512234910278,0.5299075584556824,0.07422512234910278
sam,0,racf,tifuknn,0.015046723047668143,0.0,-0.014863272330364663,0.13385471811947686,0.16421968461120173,0.10087003806416531,0.734910277324633,0.10087003806416531
sam,0,racf,fpmc,0.2547860433099271,0.0,0.0,0.8539316501572936,0.49429037520391517,0.01957585644371941,0.48613376835236544,0.01957585644371941
sam,0,racf,triple2vec,0.016917281929212626,0.0,-0.023511752794101615,0.13120507751234178,0.15905383360522024,0.1054921152800435,0.7354540511147363,0.1054921152800435
sam,0,racf,sets2sets,0.02952809620822773,0.0,-0.03837502512446633,0.2079551277612743,0.20473083197389885,0.11283306144643829,0.6824361065796629,0.11283306144643829
sam,0,racf,dnntsp,0.13719299311107272,0.0,-0.024576973573350973,0.6131471927654584,0.3792822185970636,0.10603588907014681,0.5146818923327896,0.10603588907014681
sam,0,racf,cbp,0.01311615687217166,0.0,0.0,0.08679891541462227,0.1397498640565525,0.08999456226209897,0.7702555736813486,0.08999456226209897
sam,0,racf,diffrec,0.1778718274779351,0.0,0.0,1.0,0.4015769439912996,0.07232191408374117,0.5261011419249593,0.07232191408374117
sam,0,tifuknn,fpmc,0.23973932026225894,0.0,0.0,0.7860137352654724,0.4703643284393692,0.01957585644371941,0.5100598151169113,0.01957585644371941
sam,0,tifuknn,triple2vec,0.001870558881544483,0.0,-0.1251739405390885,0.10847852776538577,0.1402936378466558,0.14355628058727568,0.7161500815660685,0.1402936378466558
sam,0,tifuknn,sets2sets,0.014481373160559587,0.0,-0.13120507751234178,0.18444337496717278,0.18651441000543773,0.14301250679717237,0.6704730831973899,0.14301250679717237
sam,0,tifuknn,dnntsp,0.12214627006340459,0.0,-0.11946280293023302,0.6131471927654584,0.3575312669929309,0.12370853724850463,0.5187601957585645,0.12370853724850463
sam,0,tifuknn,cbp,-0.0019305661754964853,0.0,-0.12517394053908854,0.061442547954487114,0.12941816204458945,0.14056552474170744,0.7300163132137031,0.12941816204458945
sam,0,tifuknn,diffrec,0.1628251044302669,0.0,-0.023511752794101577,0.7653606369886217,0.37792278412180536,0.10195758564437195,0.5201196302338227,0.10195758564437195
sam,0,fpmc,triple2vec,-0.2378687613807145,0.0,-0.7860137352654724,0.0,0.023382272974442633,0.4698205546492659,0.5067971723762915,0.023382272974442633
sam,0,fpmc,sets2sets,-0.22525794710169936,0.0,-0.7653606369886217,0.0,0.026916802610114192,0.4540511147362697,0.5190320826536161,0.026916802610114192
sam,0,fpmc,dnntsp,-0.1175930501988544,0.0,-0.5585075862632192,0.0,0.07069059271343121,0.333605220228385,0.5957041870581838,0.07069059271343121
sam,0,fpmc,cbp,-0.24166988643775544,0.0,-0.7860137352654724,0.0,0.022838499184339316,0.47607395323545404,0.5010875475802067,0.022838499184339316
sam,0,fpmc,diffrec,-0.07691421583199204,0.0,-0.4692787260227564,0.0,0.07422512234910278,0.2949972811310495,0.6307775965198478,0.07422512234910278
sam,0,triple2vec,sets2sets,0.012610814279015106,0.0,-0.1251739405390886,0.16958010263680812,0.18488308863512778,0.14002175095160413,0.6750951604132681,0.14002175095160413
sam,0,triple2vec,dnntsp,0.1202757111818601,0.0,-0.0781748524696125,0.6131471927654584,0.3518216421968461,0.12180532898314302,0.5263730288200109,0.12180532898314302
sam,0,triple2vec,cbp,-0.0038011250570409677,0.0,-0.051112363744679146,0.0444061620977195,0.11827079934747145,0.1264274061990212,0.7553017944535073,0.11827079934747145
sam,0,triple2vec,diffrec,0.16095454554872243,0.0,-0.027062488724933387,0.7916526071870188,0.38771071234366505,0.10630777596519848,0.5059815116911365,0.10630777596519848
sam,0,sets2sets,dnntsp,0.10766489690284498,0.0,-0.1460683498427064,0.5855700749881524,0.33007069059271343,0.1408374116367591,0.5290918977705275,0.1408374116367591
sam,0,sets2sets,cbp,-0.016411939336056072,0.0,-0.1756112396100613,0.10769332471824013,0.13512778684067428,0.1900489396411093,0.6748232735182165,0.13512778684067428
sam,0,sets2sets,diffrec,0.14834373126970732,0.0,-0.1460683498427065,1.0,0.36351277868406745,0.13730288200108753,0.499184339314845,0.13730288200108753
sam,0,dnntsp,cbp,-0.12407683623890105,0.0,-0.6131471927654584,0.05355948494970218,0.11473626971179988,0.35345296356715605,0.531810766721044,0.11473626971179988
sam,0,dnntsp,diffrec,0.04067883436686234,0.0,-0.2974928917208504,0.4692787260227564,0.25122349102773245,0.2077215878194671,0.5410549211528004,0.2077215878194671
sam,0,cbp,diffrec,0.1647556706057634,0.0,0.0,0.7653606369886217,0.38689505165851007,0.09135399673735727,0.5217509516041327,0.09135399673735727
sam,1,recency,frequency,-0.07838240459702273,0.0,-0.38791098006180946,0.0444061620977195,0.11120174007612833,0.29526916802610115,0.5935290918977705,0.11120174007612833
sam,1,recency,racf,-0.08010167758353301,0.0,-0.3903800499921016,0.08278118722218582,0.1212615551930397,0.3066884176182708,0.5720500271886895,0.1212615551930397
sam,1,recency,tifuknn,-0.06752257934606738,0.0,-0.3391602052736161,0.0018093410919770548,0.10005437737901034,0.2544861337683524,0.6454594888526373,0.10005437737901034
sam,1,recency,fpmc,0.15946024354996763,0.0,0.0,0.6131471927654584,0.3675910821098423,0.03724850462207722,0.5951604132680804,0.03724850462207722
sam,1,recency,triple2vec,-0.06552785147171174,0.0,-0.3903800499921016,0.1460683498427065,0.14654703643284395,0.28711256117455136,0.5663404023926046,0.14654703643284395
sam,1,recency,sets2sets,-0.05678949788339696,0.0,-0.38356636737133554,0.16812753627111754,0.14763458401305057,0.279499728113105,0.5728656878738445,0.14763458401305057
sam,1,recency,dnntsp,0.04083866120300881,0.0,-0.2346393630113782,0.38685280723454163,0.26046764545948886,0.19059271343121262,0.5489396411092985,0.19059271343121262
sam,1,recency,cbp,-0.06838038768790046,0.0,-0.3903800499921016,0.1460683498427064,0.1375747688961392,0.2922784121805329,0.5701468189233279,0.1375747688961392
sam,1,recency,diffrec,0.0864466246675299,0.0,-0.2139862647345275,0.6131471927654584,0.2868406742794997,0.17047308319738988,0.5426862425231104,0.17047308319738988
sam,1,frequency,racf,-0.0017192729865102973,0.0,0.0,0.0,0.07585644371941272,0.07857531266992931,0.845568243610658,0.07585644371941272
sam,1,frequency,tifuknn,0.010859825250955326,0.0,-0.023511752794101632,0.13120507751234178,0.15579119086460033,0.10793909733550842,0.7362697117998912,0.10793909733550842
sam,1,frequency,fpmc,0.23784264814699035,0.0,0.0,0.7653606369886217,0.477705274605764,0.01984774333877107,0.5024469820554649,0.01984774333877107
sam,1,frequency,triple2vec,0.012854553125310983,0.0,-0.014863272330364663,0.13120507751234178,0.15252854812398042,0.10195758564437195,0.7455138662316476,0.10195758564437195
sam,1,frequency,sets2sets,0.021592906713625754,0.0,-0.02351175279410167,0.169580102636808,0.18379554105492116,0.10848287112561175,0.7077215878194671,0.10848287112561175
sam,1,frequency,dnntsp,0.11922106580003151,0.0,0.0,0.5307212739772436,0.3618814573137575,0.09923871669385535,0.5388798259923872,0.09923871669385535
sam,1,frequency,cbp,0.010002016909122252,0.0,-0.01486327233036469,0.08278118722218582,0.13023382272974443,0.10331702011963023,0.7664491571506253,0.10331702011963023
sam,1,frequency,diffrec,0.16482902926455262,0.0,0.0,0.7039180890341346,0.3798259923871669,0.06634040239260468,0.5538336052202284,0.06634040239260468
sam,1,racf,tifuknn,0.012579098237465622,0.0,-0.0148632723303647,0.13120507751234178,0.15742251223491027,0.10304513322457858,0.7395323545405111,0.10304513322457858
sam,1,racf,fpmc,0.23956192113350067,0.0,0.0,0.8304198973631919,0.4790647090810223,0.01821642196846112,0.5027188689505165,0.01821642196846112
sam,1,racf,triple2vec,0.01457382611182128,0.0,-0.008680777580386215,0.1312050775123417,0.1528004350190321,0.100326264274062,0.7468733007069059,0.100326264274062
sam,1,racf,sets2sets,0.023312179700136052,0.0,-0.023511752794101615,0.169580102636808,0.1867862969004894,0.10630777596519848,0.7069059271343121,0.10630777596519848
sam,1,racf,dnntsp,0.12094033878654184,0.0,0.0,0.5307212739772436,0.3586188145731376,0.09624796084828711,0.5451332245785753,0.09624796084828711
sam,1,racf,cbp,0.01172128989563255,0.0,0.0,0.06791791489182109,0.12833061446438282,0.09869494290375204,0.7729744426318651,0.09869494290375204
sam,1,racf,diffrec,0.16654830225106293,0.0,0.0,0.6566179988451077,0.3809135399673736,0.06334964654703644,0.55573681348559,0.06334964654703644
sam,1,tifuknn,fpmc,0.226982822896035,0.0,0.0,0.7653606369886217,0.4578575312669929,0.01984774333877107,0.522294725394236,0.01984774333877107
sam,1,tifuknn,triple2vec,0.0019947278743556586,0.0,-0.0827811872221858,0.10305141342637786,0.1370309951060359,0.1343121261555193,0.7286568787384448,0.1343121261555193
sam,1,tifuknn,sets2sets,0.01073308146267043,0.0,-0.1312050775123417,0.16958010263680812,0.1756389342033714,0.14355628058727568,0.680804785209353,0.14355628058727568
sam,1,tifuknn,dnntsp,0.10836124054907621,0.0,-0.1251739405390885,0.5307212739772434,0.33822729744426316,0.11935834692767809,0.5424143556280587,0.11935834692767809
sam,1,tifuknn,cbp,-0.0008578083418330729,0.0,-0.1251739405390885,0.063696119010545,0.12805872756933115,0.13866231647634583,0.733278955954323,0.12805872756933115
sam,1,tifuknn,diffrec,0.15396920401359732,0.0,-0.01486327233036469,0.6678933205646187,0.3629690048939641,0.10114192495921696,0.535889070146819,0.10114192495921696
sam,1,fpmc,triple2vec,-0.22498809502167935,0.0,-0.7653606369886217,0.0,0.0255573681348559,0.4578575312669929,0.5165851005981512,0.0255573681348559
sam,1,fpmc,sets2sets,-0.21624974143336456,0.0,-0.7571965189780749,0.0,0.025013594344752584,0.45377922784121805,0.5212071778140294,0.025013594344752584
sam,1,fpmc,dnntsp,-0.11862158234695881,0.0,-0.5585075862632192,0.0,0.07041870581837956,0.33306144643828167,0.5965198477433388,0.07041870581837956
sam,1,fpmc,cbp,-0.2278406312378681,0.0,-0.7653606369886217,0.0,0.022838499184339316,0.4632952691680261,0.5138662316476346,0.022838499184339316
sam,1,fpmc,diffrec,-0.07301361888243771,0.0,-0.4692787260227564,0.0,0.06797172376291463,0.2816748232735182,0.6503534529635672,0.06797172376291463
sam,1,triple2vec,sets2sets,0.008738353588314771,0.0,-0.13120507751234178,0.169580102636808,0.17727025557368134,0.14192495921696574,0.680804785209353,0.14192495921696574
sam,1,triple2vec,dnntsp,0.10636651267472054,0.0,-0.06791791489182114,0.48522855511632257,0.33849918433931486,0.11228928765633496,0.5492115280043501,0.11228928765633496
sam,1,triple2vec,cbp,-0.002852536216188731,0.0,-0.06791791489182114,0.027062488724933255,0.10957041870581838,0.12697117998912452,0.763458401305057,0.10957041870581838
sam,1,triple2vec,diffrec,0.15197447613924164,0.0,-0.014863272330364663,0.6548086577531306,0.36242523110386077,0.10114192495921696,0.5364328439369223,0.10114192495921696
sam,1,sets2sets,dnntsp,0.09762815908640578,0.0,-0.1251739405390885,0.4692787260227564,0.32572050027188687,0.12180532898314302,0.5524741707449701,0.12180532898314302
sam,1,sets2sets,cbp,-0.0115908898045035,0.0,-0.169580102636808,0.08679891541462227,0.12941816204458945,0.18270799347471453,0.687873844480696,0.12941816204458945
sam,1,sets2sets,diffrec,0.14323612255092685,0.0,-0.0679179148918211,0.6366824387328316,0.3643284393692224,0.11392060902664491,0.5217509516041327,0.11392060902664491
sam,1,dnntsp,cbp,-0.10921904889090928,0.0,-0.48522855511632257,0.02351175279410167,0.1068515497553018,0.3466557911908646,0.5464926590538336,0.1068515497553018
sam,1,dnntsp,diffrec,0.045607963464521104,0.0,-0.31564845247951445,0.4692787260227564,0.256389342033714,0.20500271886895052,0.5386079390973355,0.20500271886895052
sam,1,cbp,diffrec,0.1548270123554304,0.0,0.0,0.6131471927654585,0.37058183795541055,0.08537248504622078,0.5440456769983687,0.08537248504622078
sam,2,recency,frequency,-0.06553188415389144,0.0,-0.3835663673713355,0.06328716262052067,0.12098966829798803,0.28629690048939643,0.5927134312126155,0.12098966829798803
sam,2,recency,racf,-0.0670405780286072,0.0,-0.3868528072345415,0.1251739405390885,0.13240891789015768,0.29798803697661774,0.5696030451332246,0.13240891789015768
sam,2,recency,tifuknn,-0.0584855593086651,0.0,-0.2960819109658651,0.03129932755021924,0.1120174007612833,0.2501359434475258,0.6378466557911908,0.1120174007612833
sam,2,recency,fpmc,0.1667796003959373,0.0,0.0,0.6131471927654584,0.3814573137574769,0.03371397498640565,0.5848287112561175,0.03371397498640565
sam,2,recency,triple2vec,-0.05242556463921925,0.0,-0.3600546145772339,0.1681275362711174,0.14953779227841218,0.28004350190320826,0.5704187058183795,0.14953779227841218
sam,2,recency,sets2sets,-0.048023001194241736,0.0,-0.37934457149005807,0.169580102636808,0.15959760739532355,0.27895595432300163,0.5614464382816748,0.15959760739532355
sam,2,recency,dnntsp,0.0535970868290999,0.0,-0.2346393630113782,0.4414924137367808,0.27868406742795,0.19603045133224578,0.5252854812398042,0.19603045133224578
sam,2,recency,cbp,-0.05670221910414969,0.0,-0.3868528072345415,0.1460683498427064,0.14899401848830887,0.28820010875475804,0.5628058727569332,0.14899401848830887
sam,2,recency,diffrec,0.10066934240668368,0.0,-0.19309185543090962,0.6131471927654584,0.2969004893964111,0.16639477977161501,0.5367047308319739,0.16639477977161501
sam,2,frequency,racf,-0.0015086938747157605,0.0,0.0,0.0,0.08346927678085916,0.08428493746601413,0.8322457857531267,0.08346927678085916
sam,2,frequency,tifuknn,0.007046324845226339,0.0,-0.04440616209771943,0.13120507751234178,0.16095704187058185,0.1199021207177814,0.7191408374116368,0.1199021207177814
sam,2,frequency,fpmc,0.23231148454982875,0.0,0.0,0.7227265726449518,0.4711799891245242,0.020935290918977705,0.5078847199564981,0.020935290918977705
sam,2,frequency,triple2vec,0.0131063195146722,0.0,-0.023511752794101615,0.13120507751234178,0.15687873844480696,0.10793909733550842,0.7351821642196846,0.10793909733550842
sam,2,frequency,sets2sets,0.017508882959649707,0.0,-0.044406162097719526,0.169580102636808,0.1769983686786297,0.11963023382272975,0.7033713974986405,0.11963023382272975
sam,2,frequency,dnntsp,0.11912897098299134,0.0,-0.05111236374467916,0.5307212739772436,0.3675910821098423,0.1120174007612833,0.5203915171288744,0.1120174007612833
sam,2,frequency,cbp,0.008829665049741751,0.0,-0.019425690608018964,0.06791791489182111,0.1356715606307776,0.10522022838499184,0.7591082109842305,0.10522022838499184
sam,2,frequency,diffrec,0.16620122656057512,0.0,0.0,0.6992148198508501,0.38118542686242524,0.07585644371941272,0.542958129418162,0.07585644371941272
sam,2,racf,tifuknn,0.0085550187199421,0.0,-0.038375025124466236,0.1460683498427064,0.16150081566068517,0.11609570418705818,0.7224034801522566,0.11609570418705818
sam,2,racf,fpmc,0.2338201784245445,0.0,0.0,0.7227265726449518,0.4744426318651441,0.020391517128874388,0.5051658510059815,0.020391517128874388
sam,2,racf,triple2vec,0.014615013389387962,0.0,-0.021679612350762902,0.1312050775123417,0.15687873844480696,0.1054921152800435,0.7376291462751495,0.1054921152800435
sam,2,racf,sets2sets,0.019017576834365467,0.0,-0.044406162097719505,0.169580102636808,0.17727025557368134,0.12044589450788472,0.702283849918434,0.12044589450788472
sam,2,racf,dnntsp,0.1206376648577071,0.0,-0.0464180225918071,0.5531464700081437,0.3648722131593257,0.11256117455138662,0.5225666122892877,0.11256117455138662
sam,2,racf,cbp,0.010338358924457511,0.0,-0.01486327233036469,0.07817485246961242,0.13811854268624252,0.10522022838499184,0.7566612289287656,0.10522022838499184
sam,2,racf,diffrec,0.16770992043529087,0.0,0.0,0.6843515475204854,0.38961392060902666,0.07150625339858618,0.5388798259923872,0.07150625339858618
sam,2,tifuknn,fpmc,0.22526515970460242,0.0,0.0,0.7227265726449518,0.456226209896683,0.01794453507340946,0.5258292550299075,0.01794453507340946
sam,2,tifuknn,triple2vec,0.00605999466944586,0.0,-0.1251739405390885,0.1251739405390885,0.14246873300706905,0.14056552474170744,0.7169657422512234,0.14056552474170744
sam,2,tifuknn,sets2sets,0.010462558114423365,0.0,-0.14407766125137167,0.169580102636808,0.17645459488852638,0.15606307775965197,0.6674823273518217,0.15606307775965197
sam,2,tifuknn,dnntsp,0.112082646137765,0.0,-0.13120507751234178,0.5531464700081437,0.35290918977705277,0.1291462751495378,0.5179445350734094,0.1291462751495378
sam,2,tifuknn,cbp,0.0017833402045154129,0.0,-0.1312050775123417,0.061442547954487114,0.12941816204458945,0.14899401848830887,0.7215878194671017,0.12941816204458945
sam,2,tifuknn,diffrec,0.1591549017153488,0.0,-0.00868077758038624,0.7039180890341346,0.3754758020663404,0.100326264274062,0.5241979336595977,0.100326264274062
sam,2,fpmc,triple2vec,-0.21920516503515658,0.0,-0.7039180890341346,0.0,0.02392604676454595,0.4559543230016313,0.5201196302338227,0.02392604676454595
sam,2,fpmc,sets2sets,-0.21480260159017905,0.0,-0.7039180890341346,0.0,0.026101141924959218,0.44861337683523655,0.5252854812398042,0.026101141924959218
sam,2,fpmc,dnntsp,-0.11318251356683741,0.0,-0.5531464700081437,0.0,0.07096247960848287,0.3322457857531267,0.5967917346383904,0.07096247960848287
sam,2,fpmc,cbp,-0.223481819500087,0.0,-0.7039180890341346,0.0,0.02392604676454595,0.46112017400761285,0.5149537792278412,0.02392604676454595
