dataset,keyset,method,analysis_type,mechanism,category,n_items,hit_rate_at5,mean_ndcg_contribution,rho_hit,rho_ndcg,low_to_high_hit,low_to_high_ndcg
instacart,0,triple2vec,continuous,relational_support,,41746,0.1636324438269535,0.038444132732749776,0.23322001899444883,0.23257491982232673,0.2426584121826817,0.050451388411634115
instacart,0,dnntsp,target_class,target_class,last_basket_repeat,9385,0.4508257858284497,0.10533403469343548,,,,
instacart,0,dnntsp,target_class,target_class,novel,15155,0.00019795447047179148,2.6953382043377763e-05,,,,
instacart,0,dnntsp,target_class,target_class,older_repeat,17206,0.16581425084272927,0.034064610768236726,,,,
instacart,0,dnntsp,continuous,personal_frequency,,41746,0.16976476788195277,0.03773017982515786,0.5677029521005271,0.5631947288966036,0.6141185406216997,0.1459010865400712
instacart,0,dnntsp,continuous,personal_recency_score,,41746,0.16976476788195277,0.03773017982515786,0.46661486965861393,0.4608885717411031,0.4506278313579779,0.1053070813113921
instacart,0,dnntsp,continuous,global_popularity,,41746,0.16976476788195277,0.03773017982515786,0.21341202503401666,0.2085615108054287,0.22980456099582572,0.048599820436985644
instacart,0,dnntsp,continuous,neighbor_support,,41746,0.16976476788195277,0.03773017982515786,0.42790625309164526,0.42210564900345976,0.43184128078571726,0.10254812726051998
instacart,0,dnntsp,continuous,transition_support,,41746,0.16976476788195277,0.03773017982515786,0.2781882588280798,0.2747071557587411,0.29756663427112834,0.06624365547626883
instacart,0,dnntsp,continuous,relational_support,,41746,0.16976476788195277,0.03773017982515786,0.24683988214518335,0.24938950851930178,0.2591142236174837,0.056458747073522046
instacart,0,cbp,target_class,target_class,last_basket_repeat,9385,0.5282898241875333,0.1298337792219331,,,,
instacart,0,cbp,target_class,target_class,novel,15155,0.00026393929396238865,3.6591676325311547e-05,,,,
instacart,0,cbp,target_class,target_class,older_repeat,17206,0.1726142043473207,0.03458857212134582,,,,
instacart,0,cbp,continuous,personal_frequency,,41746,0.19000622814161836,0.04345746985992498,0.6294798083945368,0.6282347751203206,0.7216656752619389,0.17911421742101727
instacart,0,cbp,continuous,personal_recency_score,,41746,0.19000622814161836,0.04345746985992498,0.5181820770399034,0.5138160490147581,0.5280258848935709,0.1297971875456078
instacart,0,cbp,continuous,global_popularity,,41746,0.19000622814161836,0.04345746985992498,0.18650269601383954,0.18832753444145295,0.21619285513775482,0.05076194688539503
instacart,0,cbp,continuous,neighbor_support,,41746,0.19000622814161836,0.04345746985992498,0.4490515314185555,0.4502353441571211,0.4707435813074522,0.11969605380786134
instacart,0,cbp,continuous,transition_support,,41746,0.19000622814161836,0.04345746985992498,0.30801590802724654,0.3034545234788685,0.34703825186972526,0.0762143549385268
instacart,0,cbp,continuous,relational_support,,41746,0.19000622814161836,0.04345746985992498,0.2746373209765782,0.2742666589220443,0.30023932149312493,0.06288447549023622
instacart,0,diffrec,target_class,target_class,last_basket_repeat,9385,0.38678742674480554,0.09426561446063915,,,,
instacart,0,diffrec,target_class,target_class,novel,15155,0.0031672715275486638,0.0005612619713759049,,,,
instacart,0,diffrec,target_class,target_class,older_repeat,17206,0.1546553527839126,0.03269486616997918,,,,
instacart,0,diffrec,continuous,personal_frequency,,41746,0.15184688353375173,0.034871283098020456,0.5014906337876281,0.5000251877465195,0.5066483856426691,0.1253785714712684
instacart,0,diffrec,continuous,personal_recency_score,,41746,0.15184688353375173,0.034871283098020456,0.41997047163852697,0.4167312541829009,0.3836201552172569,0.09370435248926325
instacart,0,diffrec,continuous,global_popularity,,41746,0.15184688353375173,0.034871283098020456,0.4077969060626032,0.40937293098566524,0.4042999545070747,0.0970796931797721
instacart,0,diffrec,continuous,neighbor_support,,41746,0.15184688353375173,0.034871283098020456,0.4829866131643744,0.4793280938277969,0.4740613851926672,0.11635585501526194
instacart,0,diffrec,continuous,transition_support,,41746,0.15184688353375173,0.034871283098020456,0.29621099310545107,0.292132124761946,0.30066725034490077,0.06744068462928916
instacart,0,diffrec,continuous,relational_support,,41746,0.15184688353375173,0.034871283098020456,0.25921286710119634,0.2581776974880322,0.25591072277959503,0.05368847539997215
instacart,1,recency,target_class,target_class,last_basket_repeat,9679,0.5033577848951338,0.11626470693552104,,,,
instacart,1,recency,target_class,target_class,novel,14961,0.0,0.0,,,,
instacart,1,recency,target_class,target_class,older_repeat,17121,0.024648092985222827,0.002987958567736553,,,,
instacart,1,recency,continuous,personal_frequency,,41761,0.12676899499533056,0.02817180951287387,0.4251073177452896,0.4153500861014579,0.3884132754778937,0.09069639296006667
instacart,1,recency,continuous,personal_recency_score,,41761,0.12676899499533056,0.02817180951287387,0.5020204509449055,0.4938019041699245,0.5033577848951338,0.11626470693552104
instacart,1,recency,continuous,global_popularity,,41761,0.12676899499533056,0.02817180951287387,0.2799033910552492,0.29325311929692605,0.27421037285805905,0.07109659805562886
instacart,1,recency,continuous,neighbor_support,,41761,0.12676899499533056,0.02817180951287387,0.36581013319023326,0.36162251851264937,0.3346803046383694,0.0822306487607237
instacart,1,recency,continuous,transition_support,,41761,0.12676899499533056,0.02817180951287387,0.2196309307897336,0.21408312200956892,0.1991358774173635,0.03645686386560722
instacart,1,recency,continuous,relational_support,,41761,0.12676899499533056,0.02817180951287387,0.18035681420979813,0.18419544684927597,0.16186673303462631,0.029727974689097818
instacart,1,frequency,target_class,target_class,last_basket_repeat,9679,0.5196817853083996,0.1264881858732846,,,,
instacart,1,frequency,target_class,target_class,novel,14961,0.0,0.0,,,,
instacart,1,frequency,target_class,target_class,older_repeat,17121,0.16827288125693593,0.03362482728827155,,,,
instacart,1,frequency,continuous,personal_frequency,,41761,0.18943511889083114,0.04310169342376904,0.6254856212500458,0.6236324636480849,0.7086900433915797,0.17516844062548945
instacart,1,frequency,continuous,personal_recency_score,,41761,0.18943511889083114,0.04310169342376904,0.5132794631855763,0.5084392967851594,0.5196817853083996,0.1264881858732846
instacart,1,frequency,continuous,global_popularity,,41761,0.18943511889083114,0.04310169342376904,0.21193694445894026,0.21397032665574392,0.2392773893384722,0.05667390916961565
instacart,1,frequency,continuous,neighbor_support,,41761,0.18943511889083114,0.04310169342376904,0.45659362390923797,0.45691187616689644,0.47933211120288854,0.12213791303672039
instacart,1,frequency,continuous,transition_support,,41761,0.18943511889083114,0.04310169342376904,0.30087387500160184,0.29790140839053625,0.32559317276144883,0.07048771612274776
instacart,1,frequency,continuous,relational_support,,41761,0.18943511889083114,0.04310169342376904,0.2702440748178141,0.2721743367796673,0.2925377237997017,0.05935107723504329
instacart,1,tifuknn,target_class,target_class,last_basket_repeat,9679,0.5613183180080586,0.13675818216528177,,,,
instacart,1,tifuknn,target_class,target_class,novel,14961,0.0001336809036829089,0.0,,,,
instacart,1,tifuknn,target_class,target_class,older_repeat,17121,0.13235208223818704,0.026011278571522786,,,,
instacart,1,tifuknn,continuous,personal_frequency,,41761,0.18440650367567826,0.04236061266734043,0.617014854037173,0.6157048498088465,0.6948352413432972,0.17201242164969763
instacart,1,tifuknn,continuous,personal_recency_score,,41761,0.18440650367567826,0.04236061266734043,0.5419186022110962,0.537023277062865,0.5611846371043757,0.13675818216528177
instacart,1,tifuknn,continuous,global_popularity,,41761,0.18440650367567826,0.04236061266734043,0.17348209025701933,0.17692547963183639,0.19480046285450509,0.04706121384161739
instacart,1,tifuknn,continuous,neighbor_support,,41761,0.18440650367567826,0.04236061266734043,0.43359011285227494,0.4366424377430927,0.4484971639200108,0.11658573026322006
instacart,1,tifuknn,continuous,transition_support,,41761,0.18440650367567826,0.04236061266734043,0.29500255174778933,0.2906086853292412,0.31921986319696544,0.06806278300548863
instacart,1,tifuknn,continuous,relational_support,,41761,0.18440650367567826,0.04236061266734043,0.259804231390575,0.2613327035844496,0.277236126469794,0.05549573578855323
instacart,1,fpmc,target_class,target_class,last_basket_repeat,9679,0.1331749147639219,0.030808941016090167,,,,
instacart,1,fpmc,target_class,target_class,novel,14961,0.01664327250852216,0.003146646609083955,,,,
instacart,1,fpmc,target_class,target_class,older_repeat,17121,0.061211377840079434,0.013288318047379311,,,,
instacart,1,fpmc,continuous,personal_frequency,,41761,0.06192380450659706,0.013715811721520628,0.21896163320965095,0.21645618278843062,0.1468374358296976,0.03533646183066566
instacart,1,fpmc,continuous,personal_recency_score,,41761,0.06192380450659706,0.013715811721520628,0.1895268468153254,0.1872233481179492,0.11653164225539975,0.02766229440700621
instacart,1,fpmc,continuous,global_popularity,,41761,0.06192380450659706,0.013715811721520628,0.27984814832323807,0.27753724545943864,0.20740594577386132,0.04609244349035466
instacart,1,fpmc,continuous,neighbor_support,,41761,0.06192380450659706,0.013715811721520628,0.3172023744868704,0.3133036967746466,0.21612059085849566,0.049632196586728405
instacart,1,fpmc,continuous,transition_support,,41761,0.06192380450659706,0.013715811721520628,0.22255509721888356,0.2198549487161318,0.14841864149866837,0.03141794667700359
instacart,1,fpmc,continuous,relational_support,,41761,0.06192380450659706,0.013715811721520628,0.19997532962898357,0.20109161953807256,0.1324885801357542,0.026965300806315706
instacart,1,triple2vec,target_class,target_class,last_basket_repeat,9679,0.5090401901022833,0.12472317356836628,,,,
instacart,1,triple2vec,target_class,target_class,novel,14961,0.0,0.0,,,,
instacart,1,triple2vec,target_class,target_class,older_repeat,17121,0.14940716079668243,0.03072282237575657,,,,
instacart,1,triple2vec,continuous,personal_frequency,,41761,0.17923421374009244,0.04150286245213346,0.6133812442180049,0.6118183057551677,0.6858215081505805,0.17042390806053806
instacart,1,triple2vec,continuous,personal_recency_score,,41761,0.17923421374009244,0.04150286245213346,0.5063202736650285,0.5018640885275366,0.5090401901022833,0.12472317356836628
instacart,1,triple2vec,continuous,global_popularity,,41761,0.17923421374009244,0.04150286245213346,0.12476061225844196,0.12445496767640007,0.13279828810683925,0.029855862974791373
instacart,1,triple2vec,continuous,neighbor_support,,41761,0.17923421374009244,0.04150286245213346,0.40520381915533954,0.4065256700354399,0.4108724897495574,0.1074684589007289
instacart,1,triple2vec,continuous,transition_support,,41761,0.17923421374009244,0.04150286245213346,0.2768196311794235,0.2729869341909128,0.2985517218389966,0.06482297345056445
instacart,1,triple2vec,continuous,relational_support,,41761,0.17923421374009244,0.04150286245213346,0.2472084288574482,0.2486262187031598,0.2661487661075518,0.05413590935275488
instacart,1,dnntsp,target_class,target_class,last_basket_repeat,9679,0.42948651720219033,0.10068627825846865,,,,
instacart,1,dnntsp,target_class,target_class,novel,14961,0.0005347236147316356,7.00771265483695e-05,,,,
instacart,1,dnntsp,target_class,target_class,older_repeat,17121,0.15881081712516792,0.032504718696185604,,,,
instacart,1,dnntsp,continuous,personal_frequency,,41761,0.16484279591005963,0.03668744043369177,0.5496628115358847,0.5451796244891296,0.5810297187448321,0.13817808061542294
instacart,1,dnntsp,continuous,personal_recency_score,,41761,0.16484279591005963,0.03668744043369177,0.45346031432421297,0.44799133167786565,0.4289517935874587,0.10061620113192028
instacart,1,dnntsp,continuous,global_popularity,,41761,0.16484279591005963,0.03668744043369177,0.19550109681039202,0.18942700438341403,0.20923159012860454,0.04176625853988737
instacart,1,dnntsp,continuous,neighbor_support,,41761,0.16484279591005963,0.03668744043369177,0.4049071478431434,0.4010913795321412,0.4022642358978462,0.09615872367145674
instacart,1,dnntsp,continuous,transition_support,,41761,0.16484279591005963,0.03668744043369177,0.266346111482784,0.2662203690094608,0.2752030879375516,0.061057066764340515
instacart,1,dnntsp,continuous,relational_support,,41761,0.16484279591005963,0.03668744043369177,0.23681644262635496,0.2397876923717544,0.2429571979835357,0.0509456813513547
instacart,1,cbp,target_class,target_class,last_basket_repeat,9679,0.5168922409339808,0.126620230032789,,,,
instacart,1,cbp,target_class,target_class,novel,14961,0.0001336809036829089,0.0,,,,
instacart,1,cbp,target_class,target_class,older_repeat,17121,0.16745517201098067,0.033373721696893545,,,,
instacart,1,cbp,continuous,personal_frequency,,41761,0.18850123320801704,0.043029350246878165,0.6240230429042906,0.62294651817043,0.7057417735351584,0.17493436517223138
instacart,1,cbp,continuous,personal_recency_score,,41761,0.18850123320801704,0.043029350246878165,0.5113132035869407,0.5078820874459321,0.5167585600302979,0.126620230032789
instacart,1,cbp,continuous,global_popularity,,41761,0.18850123320801704,0.043029350246878165,0.19317233268377,0.1938490128460206,0.21949560598598916,0.050920540637535275
instacart,1,cbp,continuous,neighbor_support,,41761,0.18850123320801704,0.043029350246878165,0.448045873824475,0.44871771936705085,0.47118686280369904,0.12003231642918441
instacart,1,cbp,continuous,transition_support,,41761,0.18850123320801704,0.043029350246878165,0.3017848060723853,0.29809829859979803,0.3276315214387111,0.07121781851631075
instacart,1,cbp,continuous,relational_support,,41761,0.18850123320801704,0.043029350246878165,0.27050073130452845,0.2725536971343783,0.29347899587811677,0.05957184366443293
instacart,1,diffrec,target_class,target_class,last_basket_repeat,9679,0.3790680855460275,0.09176169921292489,,,,
instacart,1,diffrec,target_class,target_class,novel,14961,0.0032083416883898134,0.0005426871582505101,,,,
instacart,1,diffrec,target_class,target_class,older_repeat,17121,0.1470708486653817,0.03145885258180361,,,,
instacart,1,diffrec,continuous,personal_frequency,,41761,0.1493019803165633,0.03435951352480892,0.4965057464211255,0.49445568773910276,0.5004858063120793,0.12465344438495729
instacart,1,diffrec,continuous,personal_recency_score,,41761,0.1493019803165633,0.03435951352480892,0.41640539727853465,0.41270854503708626,0.3758597438576377,0.09121901205467438
instacart,1,diffrec,continuous,global_popularity,,41761,0.1493019803165633,0.03435951352480892,0.41043311272274974,0.4123741785020148,0.40524768370389824,0.09679532509236595
instacart,1,diffrec,continuous,neighbor_support,,41761,0.1493019803165633,0.03435951352480892,0.48187319134218,0.4778250156387185,0.4736679523353438,0.11692429449444235
instacart,1,diffrec,continuous,transition_support,,41761,0.1493019803165633,0.03435951352480892,0.28385582657238206,0.28122493223516887,0.27789746747598076,0.06128677384426856
instacart,1,diffrec,continuous,relational_support,,41761,0.1493019803165633,0.03435951352480892,0.2498266318614419,0.24913703221073275,0.2404743545304674,0.049407078197112916
instacart,2,recency,target_class,target_class,last_basket_repeat,9120,0.5107456140350877,0.11855638096987099,,,,
instacart,2,recency,target_class,target_class,novel,15062,0.0,0.0,,,,
instacart,2,recency,target_class,target_class,older_repeat,17030,0.028068115091015856,0.003375595132302937,,,,
instacart,2,recency,continuous,personal_frequency,,41212,0.12462389595263515,0.02763080121198541,0.42449615112260236,0.4144356362377839,0.38937836514929025,0.09126050201241424
instacart,2,recency,continuous,personal_recency_score,,41212,0.12462389595263515,0.02763080121198541,0.501477746245583,0.4931188706142901,0.5107456140350877,0.11855638096987102
instacart,2,recency,continuous,global_popularity,,41212,0.12462389595263515,0.02763080121198541,0.2693955205158544,0.28254776837918916,0.26380960968116934,0.06941884330110376
instacart,2,recency,continuous,neighbor_support,,41212,0.12462389595263515,0.02763080121198541,0.35806964790421564,0.3520949832132047,0.3221845066362326,0.07931779468651108
instacart,2,recency,continuous,transition_support,,41212,0.12462389595263515,0.02763080121198541,0.21626175204374948,0.2107673718253173,0.199197317807729,0.03815558419636052
instacart,2,recency,continuous,relational_support,,41212,0.12462389595263515,0.02763080121198541,0.17795758909873055,0.18002328617937619,0.15904599019683588,0.03143816984276072
instacart,2,frequency,target_class,target_class,last_basket_repeat,9120,0.5195175438596491,0.12825759271394113,,,,
instacart,2,frequency,target_class,target_class,novel,15062,0.0,0.0,,,,
instacart,2,frequency,target_class,target_class,older_repeat,17030,0.17950675278919553,0.03593697282226024,,,,
instacart,2,frequency,continuous,personal_frequency,,41212,0.18914393865864312,0.04323293925832852,0.6274126137416043,0.6251678484768968,0.719652471855115,0.17902050127597963
instacart,2,frequency,continuous,personal_recency_score,,41212,0.18914393865864312,0.04323293925832852,0.5130532334923548,0.5094444569601647,0.5195175438596491,0.12825759271394113
instacart,2,frequency,continuous,global_popularity,,41212,0.18914393865864312,0.04323293925832852,0.2036573543553596,0.20674865783151192,0.23589316708582767,0.05655086474202497
instacart,2,frequency,continuous,neighbor_support,,41212,0.18914393865864312,0.04323293925832852,0.4561787855236726,0.45698025576367746,0.4785525049716387,0.1225044854437763
instacart,2,frequency,continuous,transition_support,,41212,0.18914393865864312,0.04323293925832852,0.29358842061377005,0.28793166142419746,0.3253127236402672,0.0696796259555754
instacart,2,frequency,continuous,relational_support,,41212,0.18914393865864312,0.04323293925832852,0.26486495549990585,0.26610536571009363,0.2874665912772557,0.060008061226588034
instacart,2,tifuknn,target_class,target_class,last_basket_repeat,9120,0.5581140350877193,0.13723072103542425,,,,
instacart,2,tifuknn,target_class,target_class,novel,15062,0.0002655689815429558,4.269803929616042e-05,,,,
instacart,2,tifuknn,target_class,target_class,older_repeat,17030,0.14280681150910157,0.027901944579472666,,,,
instacart,2,tifuknn,continuous,personal_frequency,,41212,0.18261671357856935,0.041913942781213416,0.6158138284843526,0.6129197221349031,0.7034789244105275,0.17435634551170995
instacart,2,tifuknn,continuous,personal_recency_score,,41212,0.18261671357856935,0.041913942781213416,0.5391314391212911,0.5341250045385628,0.5578484661061763,0.13718802299612806
instacart,2,tifuknn,continuous,global_popularity,,41212,0.18261671357856935,0.041913942781213416,0.16472920048083445,0.1669273671884743,0.18766362573702022,0.04533487085347525
instacart,2,tifuknn,continuous,neighbor_support,,41212,0.18261671357856935,0.041913942781213416,0.43003106199007973,0.43099012119212665,0.4432937707902495,0.11472788817062812
instacart,2,tifuknn,continuous,transition_support,,41212,0.18261671357856935,0.041913942781213416,0.282998034640777,0.27696190293449446,0.3113939125119275,0.0656820369915796
instacart,2,tifuknn,continuous,relational_support,,41212,0.18261671357856935,0.041913942781213416,0.25215412623024397,0.25357516148343845,0.27028703294048384,0.056256606006391714
instacart,2,fpmc,target_class,target_class,last_basket_repeat,9120,0.1361842105263158,0.031209890616293767,,,,
instacart,2,fpmc,target_class,target_class,novel,15062,0.01566856991103439,0.0032456816623059426,,,,
instacart,2,fpmc,target_class,target_class,older_repeat,17030,0.06241926012918379,0.013546362803703981,,,,
instacart,2,fpmc,continuous,personal_frequency,,41212,0.061656798990585265,0.01369055658947224,0.2249067593274191,0.2208217184114915,0.15050862049523092,0.034687622314126636
instacart,2,fpmc,continuous,personal_recency_score,,41212,0.061656798990585265,0.01369055658947224,0.19244920483274114,0.18879980877277155,0.1205156406152814,0.027964208953987824
instacart,2,fpmc,continuous,global_popularity,,41212,0.061656798990585265,0.01369055658947224,0.2713464047453584,0.2693548256591621,0.1986467165366248,0.04474726477330144
instacart,2,fpmc,continuous,neighbor_support,,41212,0.061656798990585265,0.01369055658947224,0.31717979681274316,0.3130150897861032,0.2181438244160166,0.04983462956535281
instacart,2,fpmc,continuous,transition_support,,41212,0.061656798990585265,0.01369055658947224,0.2230919634905896,0.22160580574251196,0.15159641877385496,0.03293702045539174
instacart,2,fpmc,continuous,relational_support,,41212,0.061656798990585265,0.01369055658947224,0.20618497293462576,0.20841764674181254,0.13779230864018313,0.030003747327774968
instacart,2,triple2vec,target_class,target_class,last_basket_repeat,9120,0.44024122807017546,0.11235219380144461,,,,
instacart,2,triple2vec,target_class,target_class,novel,15062,0.0,0.0,,,,
instacart,2,triple2vec,target_class,target_class,older_repeat,17030,0.12319436288901937,0.02677192180410618,,,,
instacart,2,triple2vec,continuous,personal_frequency,,41212,0.14833058332524507,0.035925891385836725,0.5690384056871328,0.5661877723682254,0.6114782183064121,0.15715753215455422
instacart,2,triple2vec,continuous,personal_recency_score,,41212,0.14833058332524507,0.035925891385836725,0.46585014856869633,0.4612852903266531,0.44024122807017546,0.11235219380144461
instacart,2,triple2vec,continuous,global_popularity,,41212,0.14833058332524507,0.035925891385836725,0.09824337090838814,0.09712668216345448,0.09934614108926035,0.023163710466546295
instacart,2,triple2vec,continuous,neighbor_support,,41212,0.14833058332524507,0.035925891385836725,0.3773267482349521,0.3761858026307885,0.35577770430848515,0.09562370980838583
instacart,2,triple2vec,continuous,transition_support,,41212,0.14833058332524507,0.035925891385836725,0.23412262774260037,0.22920570454654865,0.23945442956822519,0.05258380372800769
instacart,2,triple2vec,continuous,relational_support,,41212,0.14833058332524507,0.035925891385836725,0.21083348512091094,0.21201741165977725,0.21058195128074808,0.044791548819611865
instacart,2,dnntsp,target_class,target_class,last_basket_repeat,9120,0.4286184210526316,0.10220183024243525,,,,
instacart,2,dnntsp,target_class,target_class,novel,15062,0.0005975302084716505,8.734885489838761e-05,,,,
instacart,2,dnntsp,target_class,target_class,older_repeat,17030,0.16846741045214328,0.03506772735192851,,,,
instacart,2,dnntsp,continuous,personal_frequency,,41212,0.1646850431913035,0.03713966167783246,0.5559269494146537,0.5525785684370021,0.5944832333744946,0.14383195504175084
instacart,2,dnntsp,continuous,personal_recency_score,,41212,0.1646850431913035,0.03713966167783246,0.4535841987340404,0.44899913192496377,0.42802089084415995,0.10211448138753686
instacart,2,dnntsp,continuous,global_popularity,,41212,0.1646850431913035,0.03713966167783246,0.21600763030342596,0.21286901383531406,0.2334598330011174,0.050793799890752306
instacart,2,dnntsp,continuous,neighbor_support,,41212,0.1646850431913035,0.03713966167783246,0.42323494372094134,0.4195002245121665,0.42616491059294065,0.10349311644186712
instacart,2,dnntsp,continuous,transition_support,,41212,0.1646850431913035,0.03713966167783246,0.26170776994214157,0.25951112056476705,0.2753375104365458,0.06026330554907822
instacart,2,dnntsp,continuous,relational_support,,41212,0.1646850431913035,0.03713966167783246,0.24030935269899897,0.24077099946986852,0.24734474060118206,0.0522952104596944
instacart,2,cbp,target_class,target_class,last_basket_repeat,9120,0.5144736842105263,0.1271269107981376,,,,
instacart,2,cbp,target_class,target_class,novel,15062,6.639224538573895e-05,8.710999702054292e-06,,,,
instacart,2,cbp,target_class,target_class,older_repeat,17030,0.17856723429242513,0.03610766310202553,,,,
instacart,2,cbp,continuous,personal_frequency,,41212,0.18766378724643307,0.043056443127827394,0.6234108737916141,0.6216590035345876,0.7118768285084077,0.17792561905886356
instacart,2,cbp,continuous,personal_recency_score,,41212,0.18766378724643307,0.043056443127827394,0.5101910635304067,0.5065566763795246,0.5144072919651406,0.12711819979843553
instacart,2,cbp,continuous,global_popularity,,41212,0.18766378724643307,0.043056443127827394,0.17335585588712782,0.17456305084006385,0.20345509932665895,0.047791369345144816
instacart,2,cbp,continuous,neighbor_support,,41212,0.18766378724643307,0.043056443127827394,0.4409593955860981,0.44183989305310173,0.46037306477697426,0.11827939986102881
instacart,2,cbp,continuous,transition_support,,41212,0.18766378724643307,0.043056443127827394,0.29008943858478964,0.2850963581827706,0.3231490040553435,0.06945048632912926
instacart,2,cbp,continuous,relational_support,,41212,0.18766378724643307,0.043056443127827394,0.26510451816510266,0.2663653090357468,0.28686560093663954,0.06015954656539689
instacart,2,diffrec,target_class,target_class,last_basket_repeat,9120,0.38037280701754383,0.09238509713997405,,,,
instacart,2,diffrec,target_class,target_class,novel,15062,0.004049926968530075,0.0006944557510891272,,,,
instacart,2,diffrec,target_class,target_class,older_repeat,17030,0.15642982971227246,0.03417784621723247,,,,
instacart,2,diffrec,continuous,personal_frequency,,41212,0.150296030282442,0.034821428213116006,0.4980408388157476,0.49667543813791215,0.5014566809609853,0.12605541929050057
instacart,2,diffrec,continuous,personal_recency_score,,41212,0.150296030282442,0.034821428213116006,0.41451492546104823,0.4111814883902321,0.37632288004901376,0.09169064138888491
instacart,2,diffrec,continuous,global_popularity,,41212,0.150296030282442,0.034821428213116006,0.4131699221720103,0.4149933718975151,0.40907545219471825,0.09888943078347856
instacart,2,diffrec,continuous,neighbor_support,,41212,0.150296030282442,0.034821428213116006,0.482464589503996,0.48020798725457847,0.4809841809259189,0.11855396454136741
instacart,2,diffrec,continuous,transition_support,,41212,0.150296030282442,0.034821428213116006,0.27479395058869727,0.27033215122385423,0.271505807192271,0.05876620151998879
instacart,2,diffrec,continuous,relational_support,,41212,0.150296030282442,0.034821428213116006,0.2437646080554809,0.24277693022353383,0.2401393237426639,0.04951938595679064
sam,0,recency,target_class,target_class,last_basket_repeat,2722,0.8350477590007348,0.347649308154883,,,,
sam,0,recency,target_class,target_class,novel,9020,0.0,0.0,,,,
sam,0,recency,target_class,target_class,older_repeat,3748,0.15181430096051227,0.012851066639649458,,,,
sam,0,recency,continuous,personal_frequency,,15490,0.18347320852162685,0.06420059487172354,0.6650867190052787,0.6116751754841224,0.6665596919127086,0.26695633732134205
sam,0,recency,continuous,personal_recency_score,,15490,0.18347320852162685,0.06420059487172354,0.7030069690436399,0.6567338646920162,0.8350477590007348,0.347649308154883
sam,0,recency,continuous,global_popularity,,15490,0.18347320852162685,0.06420059487172354,0.1518201793165161,0.16258673143081112,0.17267654934691576,0.04280606158780637
sam,0,recency,continuous,neighbor_support,,15490,0.18347320852162685,0.06420059487172354,0.5641578056211444,0.5218915841467663,0.5904350353160883,0.22367136559965226
sam,0,recency,continuous,transition_support,,15490,0.18347320852162685,0.06420059487172354,0.23148385644261865,0.19031940089443194,0.26937002995526604,0.026930704913517428
sam,0,recency,continuous,relational_support,,15490,0.18347320852162685,0.06420059487172354,0.16454542831659066,0.1613065958808792,0.19438781814160638,0.008650781302915397
sam,0,frequency,target_class,target_class,last_basket_repeat,2722,0.7597354886113152,0.33486586326315143,,,,
sam,0,frequency,target_class,target_class,novel,9020,0.0,0.0,,,,
sam,0,frequency,target_class,target_class,older_repeat,3748,0.3924759871931697,0.09478899478072789,,,,
sam,0,frequency,continuous,personal_frequency,,15490,0.22846998063266624,0.08178011828537547,0.7670529386680459,0.7359118140605441,0.8562259306803595,0.35882023810009045
sam,0,frequency,continuous,personal_recency_score,,15490,0.22846998063266624,0.08178011828537547,0.7140696674876009,0.6747563646479939,0.7597354886113152,0.33486586326315143
sam,0,frequency,continuous,global_popularity,,15490,0.22846998063266624,0.08178011828537547,0.19860640354602868,0.19923535337319012,0.24807087193506622,0.06152185981226484
sam,0,frequency,continuous,neighbor_support,,15490,0.22846998063266624,0.08178011828537547,0.6682498148708038,0.6424625502666075,0.764491378895586,0.29578821350971474
sam,0,frequency,continuous,transition_support,,15490,0.22846998063266624,0.08178011828537547,0.3062999988734666,0.2639607167972349,0.368106199407463,0.05895086730392464
sam,0,frequency,continuous,relational_support,,15490,0.22846998063266624,0.08178011828537547,0.25986639358336355,0.24321011634726566,0.31686126144624616,0.037511069907464986
sam,0,tifuknn,target_class,target_class,last_basket_repeat,2722,0.8181484202792064,0.3586081906472692,,,,
sam,0,tifuknn,target_class,target_class,novel,9020,0.0014412416851441242,8.982201601244969e-05,,,,
sam,0,tifuknn,target_class,target_class,older_repeat,3748,0.31643543223052295,0.06881167159332963,,,,
sam,0,tifuknn,continuous,personal_frequency,,15490,0.22117495158166559,0.07971903387076167,0.7523347687663465,0.7227718276576904,0.8377757031158828,0.35171477841962134
sam,0,tifuknn,continuous,personal_recency_score,,15490,0.22117495158166559,0.07971903387076167,0.7258905720289246,0.6907787481335484,0.8167071785940623,0.3585183686312567
sam,0,tifuknn,continuous,global_popularity,,15490,0.22117495158166559,0.07971903387076167,0.14806407716231432,0.15057571214292353,0.18944977365273566,0.04632255391989758
sam,0,tifuknn,continuous,neighbor_support,,15490,0.22117495158166559,0.07971903387076167,0.6354369764656499,0.6071979172250396,0.7132390952075316,0.2784322089470414
sam,0,tifuknn,continuous,transition_support,,15490,0.22117495158166559,0.07971903387076167,0.30217926826254693,0.2621973968079163,0.3644671051011108,0.05753020696990234
sam,0,tifuknn,continuous,relational_support,,15490,0.22117495158166559,0.07971903387076167,0.24059307255753495,0.23057679663967437,0.29888653845088664,0.035199379938095424
sam,0,fpmc,target_class,target_class,last_basket_repeat,2722,0.22226304188096987,0.11056738442383686,,,,
sam,0,fpmc,target_class,target_class,novel,9020,0.0076496674057649665,0.0018443303973696087,,,,
sam,0,fpmc,target_class,target_class,older_repeat,3748,0.03922091782283885,0.00946807207778873,,,,
