dataset,keyset,outcome,method,feature,n_users,r2,coef
sam,1,centered,triple2vec,popularity_profile,3678,0.06803892416267054,-0.008408472738762305
sam,1,centered,triple2vec,neighbor_similarity,3678,0.06803892416267054,-0.016426669682177597
sam,1,centered,triple2vec,transition_strength,3678,0.06803892416267054,-0.011208422049747133
sam,1,centered,triple2vec,relational_strength,3678,0.06803892416267054,0.004136572617176446
sam,1,centered,dnntsp,n_baskets,3678,0.030419480797389542,-0.018078902573534963
sam,1,centered,dnntsp,avg_basket_size,3678,0.030419480797389542,0.01616265336958868
sam,1,centered,dnntsp,repeat_rate,3678,0.030419480797389542,-0.015800705821438003
sam,1,centered,dnntsp,adjacent_basket_jaccard,3678,0.030419480797389542,0.023068720711204867
sam,1,centered,dnntsp,recent_basket_novelty,3678,0.030419480797389542,0.009881842114320975
sam,1,centered,dnntsp,popularity_profile,3678,0.030419480797389542,-0.003939824904943907
sam,1,centered,dnntsp,neighbor_similarity,3678,0.030419480797389542,-0.0182580333466699
sam,1,centered,dnntsp,transition_strength,3678,0.030419480797389542,0.005918871010083173
sam,1,centered,dnntsp,relational_strength,3678,0.030419480797389542,-0.0035353811062419417
sam,1,centered,cbp,n_baskets,3678,0.0630427742523143,-0.011193877633962658
sam,1,centered,cbp,avg_basket_size,3678,0.0630427742523143,0.002318488950863855
sam,1,centered,cbp,repeat_rate,3678,0.0630427742523143,0.04172809493531475
sam,1,centered,cbp,adjacent_basket_jaccard,3678,0.0630427742523143,0.0011106208775037245
sam,1,centered,cbp,recent_basket_novelty,3678,0.0630427742523143,0.0016100996694680112
sam,1,centered,cbp,popularity_profile,3678,0.0630427742523143,0.00046617180058084167
sam,1,centered,cbp,neighbor_similarity,3678,0.0630427742523143,-0.01392068539780682
sam,1,centered,cbp,transition_strength,3678,0.0630427742523143,0.0012884602128148777
sam,1,centered,cbp,relational_strength,3678,0.0630427742523143,-0.0039329633338082565
sam,1,centered,diffrec,n_baskets,3678,0.30451995429548306,0.03133636767158067
sam,1,centered,diffrec,avg_basket_size,3678,0.30451995429548306,0.018349130170561258
sam,1,centered,diffrec,repeat_rate,3678,0.30451995429548306,0.009465343270675115
sam,1,centered,diffrec,adjacent_basket_jaccard,3678,0.30451995429548306,-0.10391784994556649
sam,1,centered,diffrec,recent_basket_novelty,3678,0.30451995429548306,0.028307826675934962
sam,1,centered,diffrec,popularity_profile,3678,0.30451995429548306,0.015874445608359967
sam,1,centered,diffrec,neighbor_similarity,3678,0.30451995429548306,0.06999683201712853
sam,1,centered,diffrec,transition_strength,3678,0.30451995429548306,-0.008918931456950892
sam,1,centered,diffrec,relational_strength,3678,0.30451995429548306,0.010533003832505047
sam,2,difficulty,all_method_mean,n_baskets,3678,0.4109171603508117,-0.032326848520626304
sam,2,difficulty,all_method_mean,avg_basket_size,3678,0.4109171603508117,0.009651580431177406
sam,2,difficulty,all_method_mean,repeat_rate,3678,0.4109171603508117,0.10303405284421423
sam,2,difficulty,all_method_mean,adjacent_basket_jaccard,3678,0.4109171603508117,0.08061674807294349
sam,2,difficulty,all_method_mean,recent_basket_novelty,3678,0.4109171603508117,-0.0040091889744940015
sam,2,difficulty,all_method_mean,popularity_profile,3678,0.4109171603508117,0.005108551160820034
sam,2,difficulty,all_method_mean,neighbor_similarity,3678,0.4109171603508117,0.027659519849987647
sam,2,difficulty,all_method_mean,transition_strength,3678,0.4109171603508117,0.012715672083831005
sam,2,difficulty,all_method_mean,relational_strength,3678,0.4109171603508117,-0.01588149558373505
sam,2,centered,recency,n_baskets,3678,0.09946668986241602,-0.008515296363109302
sam,2,centered,recency,avg_basket_size,3678,0.09946668986241602,-0.013261318108459916
sam,2,centered,recency,repeat_rate,3678,0.09946668986241602,-0.06001625633494868
sam,2,centered,recency,adjacent_basket_jaccard,3678,0.09946668986241602,0.039004933921275964
sam,2,centered,recency,recent_basket_novelty,3678,0.09946668986241602,-0.05794799256918114
sam,2,centered,recency,popularity_profile,3678,0.09946668986241602,-0.014505361423553263
sam,2,centered,recency,neighbor_similarity,3678,0.09946668986241602,-0.006492596103094194
sam,2,centered,recency,transition_strength,3678,0.09946668986241602,-0.0006091533104438164
sam,2,centered,recency,relational_strength,3678,0.09946668986241602,-0.007300101776552689
sam,2,centered,frequency,n_baskets,3678,0.06036094467286646,-0.013923660056000993
sam,2,centered,frequency,avg_basket_size,3678,0.06036094467286646,-0.0021961212310767017
sam,2,centered,frequency,repeat_rate,3678,0.06036094467286646,0.03015744674568257
sam,2,centered,frequency,adjacent_basket_jaccard,3678,0.06036094467286646,0.0064506362870723035
sam,2,centered,frequency,recent_basket_novelty,3678,0.06036094467286646,-0.0037687041220083057
sam,2,centered,frequency,popularity_profile,3678,0.06036094467286646,0.0025819970252144503
sam,2,centered,frequency,neighbor_similarity,3678,0.06036094467286646,-0.01592038795290365
sam,2,centered,frequency,transition_strength,3678,0.06036094467286646,-0.0013059014428963372
sam,2,centered,frequency,relational_strength,3678,0.06036094467286646,-0.002260003870783292
sam,2,centered,tifuknn,n_baskets,3678,0.05253431948859455,-0.013930041342720773
sam,2,centered,tifuknn,avg_basket_size,3678,0.05253431948859455,-0.001532372485431777
sam,2,centered,tifuknn,repeat_rate,3678,0.05253431948859455,0.025698915346977064
sam,2,centered,tifuknn,adjacent_basket_jaccard,3678,0.05253431948859455,0.01328344801698868
sam,2,centered,tifuknn,recent_basket_novelty,3678,0.05253431948859455,0.001932998877917461
sam,2,centered,tifuknn,popularity_profile,3678,0.05253431948859455,-0.00384095451446556
sam,2,centered,tifuknn,neighbor_similarity,3678,0.05253431948859455,-0.013825115066921549
sam,2,centered,tifuknn,transition_strength,3678,0.05253431948859455,0.010650117459931965
sam,2,centered,tifuknn,relational_strength,3678,0.05253431948859455,-0.0027261217543308224
sam,2,centered,fpmc,n_baskets,3678,0.05972002576387847,0.04290357890753699
sam,2,centered,fpmc,avg_basket_size,3678,0.05972002576387847,-0.011939167932216735
sam,2,centered,fpmc,repeat_rate,3678,0.05972002576387847,-0.06693439840878643
sam,2,centered,fpmc,adjacent_basket_jaccard,3678,0.05972002576387847,0.03560182542555322
sam,2,centered,fpmc,recent_basket_novelty,3678,0.05972002576387847,0.02088267281994107
sam,2,centered,fpmc,popularity_profile,3678,0.05972002576387847,0.009381735390889155
sam,2,centered,fpmc,neighbor_similarity,3678,0.05972002576387847,0.009763601811631658
sam,2,centered,fpmc,transition_strength,3678,0.05972002576387847,0.023001660243762743
sam,2,centered,fpmc,relational_strength,3678,0.05972002576387847,-0.02430601522078899
sam,2,centered,triple2vec,n_baskets,3678,0.06075579798751929,-0.013067508211510002
sam,2,centered,triple2vec,avg_basket_size,3678,0.06075579798751929,0.0008944332655923199
sam,2,centered,triple2vec,repeat_rate,3678,0.06075579798751929,0.03687443082185781
sam,2,centered,triple2vec,adjacent_basket_jaccard,3678,0.06075579798751929,0.00207497458405893
sam,2,centered,triple2vec,recent_basket_novelty,3678,0.06075579798751929,-0.004242351178959865
sam,2,centered,triple2vec,popularity_profile,3678,0.06075579798751929,0.0032030624711508124
sam,2,centered,triple2vec,neighbor_similarity,3678,0.06075579798751929,-0.018384122868430525
sam,2,centered,triple2vec,transition_strength,3678,0.06075579798751929,0.00523375308364299
sam,2,centered,triple2vec,relational_strength,3678,0.06075579798751929,-0.0007714402958322711
sam,2,centered,dnntsp,n_baskets,3678,0.0274911457763366,-0.022941088758690206
sam,2,centered,dnntsp,avg_basket_size,3678,0.0274911457763366,0.00650777881404126
sam,2,centered,dnntsp,repeat_rate,3678,0.0274911457763366,0.010097537934197728
sam,2,centered,dnntsp,adjacent_basket_jaccard,3678,0.0274911457763366,-0.005213404163065734
sam,2,centered,dnntsp,recent_basket_novelty,3678,0.0274911457763366,0.025138705729926818
sam,2,centered,dnntsp,popularity_profile,3678,0.0274911457763366,-0.008251195500924586
sam,2,centered,dnntsp,neighbor_similarity,3678,0.0274911457763366,-0.00630146245352769
sam,2,centered,dnntsp,transition_strength,3678,0.0274911457763366,-0.007012394793786469
sam,2,centered,dnntsp,relational_strength,3678,0.0274911457763366,0.01719105819443064
sam,2,centered,cbp,n_baskets,3678,0.05308323793380465,-0.01356949695464044
sam,2,centered,cbp,avg_basket_size,3678,0.05308323793380465,0.0004910965026209109
sam,2,centered,cbp,repeat_rate,3678,0.05308323793380465,0.036317065090376806
sam,2,centered,cbp,adjacent_basket_jaccard,3678,0.05308323793380465,-0.0007890265498361436
sam,2,centered,cbp,recent_basket_novelty,3678,0.05308323793380465,-0.002485430178631533
sam,2,centered,cbp,popularity_profile,3678,0.05308323793380465,0.005899930183453436
sam,2,centered,cbp,neighbor_similarity,3678,0.05308323793380465,-0.0198288685377295
sam,2,centered,cbp,transition_strength,3678,0.05308323793380465,0.0021344491944726785
sam,2,centered,cbp,relational_strength,3678,0.05308323793380465,-0.002520317296738727
sam,2,centered,diffrec,n_baskets,3678,0.28337742575740377,0.04304351277913462
sam,2,centered,diffrec,avg_basket_size,3678,0.28337742575740377,0.021035671174930548
sam,2,centered,diffrec,repeat_rate,3678,0.28337742575740377,-0.012194741195356844
sam,2,centered,diffrec,adjacent_basket_jaccard,3678,0.28337742575740377,-0.09041338752204732
sam,2,centered,diffrec,recent_basket_novelty,3678,0.28337742575740377,0.02049010062099548
sam,2,centered,diffrec,popularity_profile,3678,0.28337742575740377,0.005530786368235629
sam,2,centered,diffrec,neighbor_similarity,3678,0.28337742575740377,0.07098895117097542
sam,2,centered,diffrec,transition_strength,3678,0.28337742575740377,-0.03209253043468378
sam,2,centered,diffrec,relational_strength,3678,0.28337742575740377,0.022692942020596137
tafeng,0,difficulty,all_method_mean,n_baskets,2801,0.06668471461442482,-0.008327740622403441
tafeng,0,difficulty,all_method_mean,avg_basket_size,2801,0.06668471461442482,0.022253624694737677
tafeng,0,difficulty,all_method_mean,repeat_rate,2801,0.06668471461442482,0.027379966854553732
tafeng,0,difficulty,all_method_mean,adjacent_basket_jaccard,2801,0.06668471461442482,-0.01141510985141751
tafeng,0,difficulty,all_method_mean,recent_basket_novelty,2801,0.06668471461442482,-0.0068758155336437485
tafeng,0,difficulty,all_method_mean,popularity_profile,2801,0.06668471461442482,0.009900762878717877
tafeng,0,difficulty,all_method_mean,neighbor_similarity,2801,0.06668471461442482,0.03102219001162933
tafeng,0,difficulty,all_method_mean,transition_strength,2801,0.06668471461442482,0.004924198991570871
tafeng,0,difficulty,all_method_mean,relational_strength,2801,0.06668471461442482,-0.0035993048072458173
tafeng,0,centered,recency,n_baskets,2801,0.028731860421961408,-0.0011110977571863443
tafeng,0,centered,recency,avg_basket_size,2801,0.028731860421961408,-0.004625808389579469
tafeng,0,centered,recency,repeat_rate,2801,0.028731860421961408,-0.017825340041521316
tafeng,0,centered,recency,adjacent_basket_jaccard,2801,0.028731860421961408,0.014178477391038969
tafeng,0,centered,recency,recent_basket_novelty,2801,0.028731860421961408,-0.012526184111989906
tafeng,0,centered,recency,popularity_profile,2801,0.028731860421961408,-0.0051797274315524165
tafeng,0,centered,recency,neighbor_similarity,2801,0.028731860421961408,-0.028358965413151322
tafeng,0,centered,recency,transition_strength,2801,0.028731860421961408,0.001458636176375769
tafeng,0,centered,recency,relational_strength,2801,0.028731860421961408,0.0013188806021680762
tafeng,0,centered,frequency,n_baskets,2801,0.029596018733911267,-0.005824696944609364
tafeng,0,centered,frequency,avg_basket_size,2801,0.029596018733911267,0.013706886949396873
tafeng,0,centered,frequency,repeat_rate,2801,0.029596018733911267,0.017298505886427142
tafeng,0,centered,frequency,adjacent_basket_jaccard,2801,0.029596018733911267,-0.006827015987169581
tafeng,0,centered,frequency,recent_basket_novelty,2801,0.029596018733911267,0.0006108357898266957
tafeng,0,centered,frequency,popularity_profile,2801,0.029596018733911267,-0.01220806263618038
tafeng,0,centered,frequency,neighbor_similarity,2801,0.029596018733911267,0.010371318802926813
tafeng,0,centered,frequency,transition_strength,2801,0.029596018733911267,0.0017442480098952486
tafeng,0,centered,frequency,relational_strength,2801,0.029596018733911267,-0.00737074402842275
tafeng,0,centered,tifuknn,n_baskets,2801,0.06757776868288379,-0.00913688666951957
tafeng,0,centered,tifuknn,avg_basket_size,2801,0.06757776868288379,0.0071639948264314085
tafeng,0,centered,tifuknn,repeat_rate,2801,0.06757776868288379,0.018152545058481406
tafeng,0,centered,tifuknn,adjacent_basket_jaccard,2801,0.06757776868288379,0.004539811980821159
tafeng,0,centered,tifuknn,recent_basket_novelty,2801,0.06757776868288379,-0.0040930605564658004
tafeng,0,centered,tifuknn,popularity_profile,2801,0.06757776868288379,-0.0074446352571275135
tafeng,0,centered,tifuknn,neighbor_similarity,2801,0.06757776868288379,-0.030536583829134573
tafeng,0,centered,tifuknn,transition_strength,2801,0.06757776868288379,0.0006249836996338519
tafeng,0,centered,tifuknn,relational_strength,2801,0.06757776868288379,0.0022002069219640326
tafeng,0,centered,fpmc,n_baskets,2801,0.06509458448176308,0.015969626558927127
tafeng,0,centered,fpmc,avg_basket_size,2801,0.06509458448176308,-0.019607032466232924
tafeng,0,centered,fpmc,repeat_rate,2801,0.06509458448176308,-0.02916355838221983
tafeng,0,centered,fpmc,adjacent_basket_jaccard,2801,0.06509458448176308,0.0012845300631245937
tafeng,0,centered,fpmc,recent_basket_novelty,2801,0.06509458448176308,0.005527608624598243
tafeng,0,centered,fpmc,popularity_profile,2801,0.06509458448176308,0.011699978132350124
tafeng,0,centered,fpmc,neighbor_similarity,2801,0.06509458448176308,0.01584593850438359
tafeng,0,centered,fpmc,transition_strength,2801,0.06509458448176308,-0.0037429272912484907
tafeng,0,centered,fpmc,relational_strength,2801,0.06509458448176308,0.0023334642327067097
tafeng,0,centered,triple2vec,n_baskets,2801,0.01663187098782759,-0.0048507364385877655
tafeng,0,centered,triple2vec,avg_basket_size,2801,0.01663187098782759,0.009285100812109018
tafeng,0,centered,triple2vec,repeat_rate,2801,0.01663187098782759,0.01659027866764404
tafeng,0,centered,triple2vec,adjacent_basket_jaccard,2801,0.01663187098782759,-0.005993574125212522
tafeng,0,centered,triple2vec,recent_basket_novelty,2801,0.01663187098782759,0.0018604627774461316
tafeng,0,centered,triple2vec,popularity_profile,2801,0.01663187098782759,-0.004014717427099811
tafeng,0,centered,triple2vec,neighbor_similarity,2801,0.01663187098782759,0.005411193335522406
tafeng,0,centered,triple2vec,transition_strength,2801,0.01663187098782759,0.0024999378345633
tafeng,0,centered,triple2vec,relational_strength,2801,0.01663187098782759,-0.004014929703615896
tafeng,0,centered,dnntsp,n_baskets,2801,0.03604754639368002,0.005999588460210897
tafeng,0,centered,dnntsp,avg_basket_size,2801,0.03604754639368002,-0.006549214061744487
tafeng,0,centered,dnntsp,repeat_rate,2801,0.03604754639368002,-0.019100746424964316
tafeng,0,centered,dnntsp,adjacent_basket_jaccard,2801,0.03604754639368002,0.0036096699616950485
tafeng,0,centered,dnntsp,recent_basket_novelty,2801,0.03604754639368002,0.004315454471576306
tafeng,0,centered,dnntsp,popularity_profile,2801,0.03604754639368002,0.01388540956727262
tafeng,0,centered,dnntsp,neighbor_similarity,2801,0.03604754639368002,0.014206755581421296
tafeng,0,centered,dnntsp,transition_strength,2801,0.03604754639368002,-0.0013234057253091696
tafeng,0,centered,dnntsp,relational_strength,2801,0.03604754639368002,0.008325160658791892
tafeng,0,centered,cbp,n_baskets,2801,0.017313414624737233,-0.0005783949041344517
tafeng,0,centered,cbp,avg_basket_size,2801,0.017313414624737233,-0.0043362544193817085
tafeng,0,centered,cbp,repeat_rate,2801,0.017313414624737233,0.005538317872490843
tafeng,0,centered,cbp,adjacent_basket_jaccard,2801,0.017313414624737233,-0.0070888069286737165
tafeng,0,centered,cbp,recent_basket_novelty,2801,0.017313414624737233,0.0017473704830245427
tafeng,0,centered,cbp,popularity_profile,2801,0.017313414624737233,0.012906630689432382
tafeng,0,centered,cbp,neighbor_similarity,2801,0.017313414624737233,0.010599424452329299
tafeng,0,centered,cbp,transition_strength,2801,0.017313414624737233,0.0005860750683782783
tafeng,0,centered,cbp,relational_strength,2801,0.017313414624737233,0.002433183433112711
tafeng,0,centered,diffrec,n_baskets,2801,0.006965333627554471,-0.000467402305100539
tafeng,0,centered,diffrec,avg_basket_size,2801,0.006965333627554471,0.004962326749001245
tafeng,0,centered,diffrec,repeat_rate,2801,0.006965333627554471,0.00850999736366203
tafeng,0,centered,diffrec,adjacent_basket_jaccard,2801,0.006965333627554471,-0.00370309235562394
tafeng,0,centered,diffrec,recent_basket_novelty,2801,0.006965333627554471,0.0025575125219837805
tafeng,0,centered,diffrec,popularity_profile,2801,0.006965333627554471,-0.00964487563709501
tafeng,0,centered,diffrec,neighbor_similarity,2801,0.006965333627554471,0.0024609185657024878
tafeng,0,centered,diffrec,transition_strength,2801,0.006965333627554471,-0.0018475477722887826
tafeng,0,centered,diffrec,relational_strength,2801,0.006965333627554471,-0.005225222116704775
tafeng,1,difficulty,all_method_mean,n_baskets,2802,0.10285750623579382,-0.007797140128199501
tafeng,1,difficulty,all_method_mean,avg_basket_size,2802,0.10285750623579382,0.030410368623293754
tafeng,1,difficulty,all_method_mean,repeat_rate,2802,0.10285750623579382,0.035338957689009215
tafeng,1,difficulty,all_method_mean,adjacent_basket_jaccard,2802,0.10285750623579382,-0.009084062627570458
tafeng,1,difficulty,all_method_mean,recent_basket_novelty,2802,0.10285750623579382,-0.003994800656831527
tafeng,1,difficulty,all_method_mean,popularity_profile,2802,0.10285750623579382,0.007008628469825154
tafeng,1,difficulty,all_method_mean,neighbor_similarity,2802,0.10285750623579382,0.039230217860568115
tafeng,1,difficulty,all_method_mean,transition_strength,2802,0.10285750623579382,0.0061532563455467745
tafeng,1,difficulty,all_method_mean,relational_strength,2802,0.10285750623579382,0.006019856141600203
tafeng,1,centered,recency,n_baskets,2802,0.03322103434169499,-0.0029580680228485537
tafeng,1,centered,recency,avg_basket_size,2802,0.03322103434169499,-0.0034437393242537405
tafeng,1,centered,recency,repeat_rate,2802,0.03322103434169499,-0.018675424205889055
tafeng,1,centered,recency,adjacent_basket_jaccard,2802,0.03322103434169499,0.016666785555428748
tafeng,1,centered,recency,recent_basket_novelty,2802,0.03322103434169499,-0.009963361519945375
tafeng,1,centered,recency,popularity_profile,2802,0.03322103434169499,-0.0058040434257941925
tafeng,1,centered,recency,neighbor_similarity,2802,0.03322103434169499,-0.02822285848625209
tafeng,1,centered,recency,transition_strength,2802,0.03322103434169499,-0.004059633355485126
tafeng,1,centered,recency,relational_strength,2802,0.03322103434169499,0.0059920203182918024
tafeng,1,centered,frequency,n_baskets,2802,0.03537866281076296,-0.005255659031413216
tafeng,1,centered,frequency,avg_basket_size,2802,0.03537866281076296,0.017657315393723533
tafeng,1,centered,frequency,repeat_rate,2802,0.03537866281076296,0.014805664191047271
tafeng,1,centered,frequency,adjacent_basket_jaccard,2802,0.03537866281076296,-0.0024714065001065614
tafeng,1,centered,frequency,recent_basket_novelty,2802,0.03537866281076296,0.001813122555984795
tafeng,1,centered,frequency,popularity_profile,2802,0.03537866281076296,-0.0015608164303361185
tafeng,1,centered,frequency,neighbor_similarity,2802,0.03537866281076296,0.013105014059916374
tafeng,1,centered,frequency,transition_strength,2802,0.03537866281076296,0.009846161638857253
tafeng,1,centered,frequency,relational_strength,2802,0.03537866281076296,-0.007342866355099114
tafeng,1,centered,tifuknn,n_baskets,2802,0.06777687942483812,-0.013421506343653699
tafeng,1,centered,tifuknn,avg_basket_size,2802,0.06777687942483812,0.008006468170095343
tafeng,1,centered,tifuknn,repeat_rate,2802,0.06777687942483812,0.024173806726151877
tafeng,1,centered,tifuknn,adjacent_basket_jaccard,2802,0.06777687942483812,-0.0012963281066741411
tafeng,1,centered,tifuknn,recent_basket_novelty,2802,0.06777687942483812,-0.0003847748286496225
tafeng,1,centered,tifuknn,popularity_profile,2802,0.06777687942483812,-0.005042707966076442
tafeng,1,centered,tifuknn,neighbor_similarity,2802,0.06777687942483812,-0.03231282769112256
tafeng,1,centered,tifuknn,transition_strength,2802,0.06777687942483812,-0.0013730616883510425
tafeng,1,centered,tifuknn,relational_strength,2802,0.06777687942483812,0.003928907674989462
tafeng,1,centered,fpmc,n_baskets,2802,0.06300102858403167,0.018462684156547563
tafeng,1,centered,fpmc,avg_basket_size,2802,0.06300102858403167,-0.01932465652136224
tafeng,1,centered,fpmc,repeat_rate,2802,0.06300102858403167,-0.03434695163676505
tafeng,1,centered,fpmc,adjacent_basket_jaccard,2802,0.06300102858403167,0.000556366384443918
tafeng,1,centered,fpmc,recent_basket_novelty,2802,0.06300102858403167,0.0015162291585078252
tafeng,1,centered,fpmc,popularity_profile,2802,0.06300102858403167,0.0036941111839954343
tafeng,1,centered,fpmc,neighbor_similarity,2802,0.06300102858403167,0.016283320124197552
tafeng,1,centered,fpmc,transition_strength,2802,0.06300102858403167,-0.0042568999773665295
tafeng,1,centered,fpmc,relational_strength,2802,0.06300102858403167,-0.002029003460923765
tafeng,1,centered,triple2vec,n_baskets,2802,0.032951636256207006,-0.008121410348204287
tafeng,1,centered,triple2vec,avg_basket_size,2802,0.032951636256207006,0.010242497254527512
tafeng,1,centered,triple2vec,repeat_rate,2802,0.032951636256207006,0.022071835183489024
tafeng,1,centered,triple2vec,adjacent_basket_jaccard,2802,0.032951636256207006,-0.009091801546266235
tafeng,1,centered,triple2vec,recent_basket_novelty,2802,0.032951636256207006,-0.0031271647470021537
tafeng,1,centered,triple2vec,popularity_profile,2802,0.032951636256207006,-0.006911724348020799
tafeng,1,centered,triple2vec,neighbor_similarity,2802,0.032951636256207006,-0.0034092807840290958
tafeng,1,centered,triple2vec,transition_strength,2802,0.032951636256207006,-0.0029772513208665124
tafeng,1,centered,triple2vec,relational_strength,2802,0.032951636256207006,-0.004311945403995002
tafeng,1,centered,dnntsp,n_baskets,2802,0.04728734461395756,0.007670154740859624
tafeng,1,centered,dnntsp,avg_basket_size,2802,0.04728734461395756,-0.012317094607905612
tafeng,1,centered,dnntsp,repeat_rate,2802,0.04728734461395756,-0.022269401302974928
tafeng,1,centered,dnntsp,adjacent_basket_jaccard,2802,0.04728734461395756,0.005211817089258575
tafeng,1,centered,dnntsp,recent_basket_novelty,2802,0.04728734461395756,0.0024928953034273485
tafeng,1,centered,dnntsp,popularity_profile,2802,0.04728734461395756,0.004473723767347806
tafeng,1,centered,dnntsp,neighbor_similarity,2802,0.04728734461395756,0.02581804095603976
tafeng,1,centered,dnntsp,transition_strength,2802,0.04728734461395756,0.001502289541981403
tafeng,1,centered,dnntsp,relational_strength,2802,0.04728734461395756,0.0010343582726536952
tafeng,1,centered,cbp,n_baskets,2802,0.00998643824878731,0.0009628990651942694
tafeng,1,centered,cbp,avg_basket_size,2802,0.00998643824878731,-0.005373711130922003
tafeng,1,centered,cbp,repeat_rate,2802,0.00998643824878731,0.00590540504466145
tafeng,1,centered,cbp,adjacent_basket_jaccard,2802,0.00998643824878731,-0.007519184790973644
tafeng,1,centered,cbp,recent_basket_novelty,2802,0.00998643824878731,0.00391481793383217
tafeng,1,centered,cbp,popularity_profile,2802,0.00998643824878731,0.007831541915163732
tafeng,1,centered,cbp,neighbor_similarity,2802,0.00998643824878731,0.005747485159875384
tafeng,1,centered,cbp,transition_strength,2802,0.00998643824878731,0.0019031880152828307
tafeng,1,centered,cbp,relational_strength,2802,0.00998643824878731,0.004611382013899474
tafeng,1,centered,diffrec,n_baskets,2802,0.006834429725385616,0.0026609057835183204
tafeng,1,centered,diffrec,avg_basket_size,2802,0.006834429725385616,0.00455292076609718
tafeng,1,centered,diffrec,repeat_rate,2802,0.006834429725385616,0.00833506600027936
tafeng,1,centered,diffrec,adjacent_basket_jaccard,2802,0.006834429725385616,-0.002056248085110662
tafeng,1,centered,diffrec,recent_basket_novelty,2802,0.006834429725385616,0.003738236143844999
tafeng,1,centered,diffrec,popularity_profile,2802,0.006834429725385616,0.0033199153037206082
tafeng,1,centered,diffrec,neighbor_similarity,2802,0.006834429725385616,0.002991106661374637
tafeng,1,centered,diffrec,transition_strength,2802,0.006834429725385616,-0.0005847928540522711
tafeng,1,centered,diffrec,relational_strength,2802,0.006834429725385616,-0.0018828530598165643
tafeng,2,difficulty,all_method_mean,n_baskets,2813,0.0855381147959674,-0.0051148296252884196
tafeng,2,difficulty,all_method_mean,avg_basket_size,2813,0.0855381147959674,0.022124812729979397
tafeng,2,difficulty,all_method_mean,repeat_rate,2813,0.0855381147959674,0.027055502185210988
tafeng,2,difficulty,all_method_mean,adjacent_basket_jaccard,2813,0.0855381147959674,-0.0049870093894333715
tafeng,2,difficulty,all_method_mean,recent_basket_novelty,2813,0.0855381147959674,-0.008024225305061777
tafeng,2,difficulty,all_method_mean,popularity_profile,2813,0.0855381147959674,0.008690441083974864
tafeng,2,difficulty,all_method_mean,neighbor_similarity,2813,0.0855381147959674,0.04108050810296842
tafeng,2,difficulty,all_method_mean,transition_strength,2813,0.0855381147959674,0.00942362576474999
tafeng,2,difficulty,all_method_mean,relational_strength,2813,0.0855381147959674,0.002378747924657956
tafeng,2,centered,recency,n_baskets,2813,0.04140580176239672,-0.006880037085408474
tafeng,2,centered,recency,avg_basket_size,2813,0.04140580176239672,-0.008059505272188718
tafeng,2,centered,recency,repeat_rate,2813,0.04140580176239672,-0.015273569893015794
tafeng,2,centered,recency,adjacent_basket_jaccard,2813,0.04140580176239672,0.01561609050668315
tafeng,2,centered,recency,recent_basket_novelty,2813,0.04140580176239672,-0.009023867951619038
tafeng,2,centered,recency,popularity_profile,2813,0.04140580176239672,-0.008684480452555345
tafeng,2,centered,recency,neighbor_similarity,2813,0.04140580176239672,-0.036788361822706
tafeng,2,centered,recency,transition_strength,2813,0.04140580176239672,-0.002785567504767971
tafeng,2,centered,recency,relational_strength,2813,0.04140580176239672,-0.006464070959489537
tafeng,2,centered,frequency,n_baskets,2813,0.035610918322853236,-0.002676123062795197
tafeng,2,centered,frequency,avg_basket_size,2813,0.035610918322853236,0.014953304079349528
tafeng,2,centered,frequency,repeat_rate,2813,0.035610918322853236,0.01131216008413804
tafeng,2,centered,frequency,adjacent_basket_jaccard,2813,0.035610918322853236,-0.0036694021891812284
tafeng,2,centered,frequency,recent_basket_novelty,2813,0.035610918322853236,-0.006224382975727889
tafeng,2,centered,frequency,popularity_profile,2813,0.035610918322853236,-0.004457965051789506
tafeng,2,centered,frequency,neighbor_similarity,2813,0.035610918322853236,0.017820027856987802
tafeng,2,centered,frequency,transition_strength,2813,0.035610918322853236,0.0074676557515126266
tafeng,2,centered,frequency,relational_strength,2813,0.035610918322853236,-0.002445286781777953
tafeng,2,centered,tifuknn,n_baskets,2813,0.07639638147656114,-0.011770313185542497
tafeng,2,centered,tifuknn,avg_basket_size,2813,0.07639638147656114,0.002491423119087033
tafeng,2,centered,tifuknn,repeat_rate,2813,0.07639638147656114,0.01201759021784625
tafeng,2,centered,tifuknn,adjacent_basket_jaccard,2813,0.07639638147656114,0.009081847221577304
tafeng,2,centered,tifuknn,recent_basket_novelty,2813,0.07639638147656114,-0.006134187410184851
tafeng,2,centered,tifuknn,popularity_profile,2813,0.07639638147656114,-0.006470993300254611
tafeng,2,centered,tifuknn,neighbor_similarity,2813,0.07639638147656114,-0.04250421860743319
tafeng,2,centered,tifuknn,transition_strength,2813,0.07639638147656114,-0.001356488887019812
tafeng,2,centered,tifuknn,relational_strength,2813,0.07639638147656114,-0.00696094338002883
tafeng,2,centered,fpmc,n_baskets,2813,0.07279985144330703,0.01648267231041236
tafeng,2,centered,fpmc,avg_basket_size,2813,0.07279985144330703,-0.015128887639164675
tafeng,2,centered,fpmc,repeat_rate,2813,0.07279985144330703,-0.02436635830725648
tafeng,2,centered,fpmc,adjacent_basket_jaccard,2813,0.07279985144330703,-0.006894329326274767
tafeng,2,centered,fpmc,recent_basket_novelty,2813,0.07279985144330703,0.008001145786809471
