dataset,outcome,method,feature,n_users,coef_mean,coef_sd,r2_mean,n_keysets,coef_sign,abs_coef_mean
sam,centered,frequency,transition_strength,3678.0,0.0005918601270167539,0.0030195387882086667,0.07217947071327309,3,mixed,0.0005918601270167539
sam,centered,tifuknn,relational_strength,3678.0,-0.000516073589268954,0.0060816673262384284,0.06305268388337155,3,mixed,0.000516073589268954
sam,centered,triple2vec,relational_strength,3678.0,0.0003576604577768657,0.0033598025318845636,0.07120148539572135,3,mixed,0.0003576604577768657
sam,centered,cbp,avg_basket_size,3678.0,-0.00020409700698785388,0.0029326471516160093,0.0670183283168196,3,mixed,0.00020409700698785388
sam,centered,triple2vec,adjacent_basket_jaccard,3678.0,-7.79631674520144e-05,0.00753699178771752,0.07120148539572135,3,mixed,7.79631674520144e-05
sam,difficulty,all_method_mean,repeat_rate,3678.0,0.10283496096647204,0.004634659887916444,0.43597587793927245,3,positive,0.10283496096647204
sam,difficulty,all_method_mean,adjacent_basket_jaccard,3678.0,0.08314640387069087,0.005438226418388308,0.43597587793927245,3,positive,0.08314640387069087
sam,difficulty,all_method_mean,neighbor_similarity,3678.0,0.03294821033363606,0.005156932741980082,0.43597587793927245,3,positive,0.03294821033363606
sam,difficulty,all_method_mean,n_baskets,3678.0,-0.03047772714656924,0.0024957216141292854,0.43597587793927245,3,negative,0.03047772714656924
sam,difficulty,all_method_mean,relational_strength,3678.0,-0.01874291402470377,0.006049756241203164,0.43597587793927245,3,negative,0.01874291402470377
sam,difficulty,all_method_mean,transition_strength,3678.0,0.013453881613110208,0.00600548619530768,0.43597587793927245,3,positive,0.013453881613110208
sam,difficulty,all_method_mean,avg_basket_size,3678.0,0.011029164680776846,0.0011967646287368585,0.43597587793927245,3,positive,0.011029164680776846
sam,difficulty,all_method_mean,recent_basket_novelty,3678.0,-0.007085618066788445,0.004331192841145221,0.43597587793927245,3,negative,0.007085618066788445
sam,difficulty,all_method_mean,popularity_profile,3678.0,-0.0007286779259182219,0.0063673199955989945,0.43597587793927245,3,mixed,0.0007286779259182219
tafeng,centered,tifuknn,neighbor_similarity,2805.3333333333335,-0.035117876709230104,0.006458118576038629,0.07058367652809434,3,negative,0.035117876709230104
tafeng,centered,recency,neighbor_similarity,2805.3333333333335,-0.031123395240703136,0.004906476949430657,0.03445289884201771,3,negative,0.031123395240703136
tafeng,centered,fpmc,repeat_rate,2805.3333333333335,-0.029292289442080455,0.004991541802548326,0.06696515483636727,3,negative,0.029292289442080455
tafeng,centered,dnntsp,neighbor_similarity,2805.3333333333335,0.019721149718725888,0.005827517839213072,0.03788409531427783,3,positive,0.019721149718725888
tafeng,centered,fpmc,neighbor_similarity,2805.3333333333335,0.019294598515999222,0.005598743502099109,0.06696515483636727,3,positive,0.019294598515999222
tafeng,centered,tifuknn,repeat_rate,2805.3333333333335,0.018114647334159847,0.00607819686480556,0.07058367652809434,3,positive,0.018114647334159847
tafeng,centered,fpmc,avg_basket_size,2805.3333333333335,-0.018020192208919945,0.002507920578861339,0.06696515483636727,3,negative,0.018020192208919945
tafeng,centered,triple2vec,repeat_rate,2805.3333333333335,0.01769764949608098,0.003939025888617186,0.022269347594004008,3,positive,0.01769764949608098
tafeng,centered,recency,repeat_rate,2805.3333333333335,-0.017258111380142053,0.0017704418819100463,0.03445289884201771,3,negative,0.017258111380142053
tafeng,centered,fpmc,n_baskets,2805.3333333333335,0.016971661008629017,0.0013164978186464883,0.06696515483636727,3,positive,0.016971661008629017
tafeng,centered,dnntsp,repeat_rate,2805.3333333333335,-0.016940015593583973,0.006677310669703558,0.03788409531427783,3,negative,0.016940015593583973
tafeng,centered,recency,adjacent_basket_jaccard,2805.3333333333335,0.015487117817716953,0.001249157654628345,0.03445289884201771,3,positive,0.015487117817716953
tafeng,centered,frequency,avg_basket_size,2805.3333333333335,0.015439168807489979,0.002019534506755092,0.03352853328917582,3,positive,0.015439168807489979
tafeng,centered,frequency,repeat_rate,2805.3333333333335,0.014472110053870819,0.0030070796111787168,0.03352853328917582,3,positive,0.014472110053870819
tafeng,centered,frequency,neighbor_similarity,2805.3333333333335,0.013765453573276997,0.003768016972642048,0.03352853328917582,3,positive,0.013765453573276997
tafeng,centered,tifuknn,n_baskets,2805.3333333333335,-0.011442902066238589,0.002160992820158639,0.07058367652809434,3,negative,0.011442902066238589
tafeng,centered,cbp,neighbor_similarity,2805.3333333333335,0.011425512994495153,0.006132941880247421,0.015539365809096836,3,positive,0.011425512994495153
tafeng,centered,recency,recent_basket_novelty,2805.3333333333335,-0.010504471194518106,0.0018127753257742363,0.03445289884201771,3,negative,0.010504471194518106
tafeng,centered,cbp,popularity_profile,2805.3333333333335,0.009625293630695636,0.0028458415506955608,0.015539365809096836,3,positive,0.009625293630695636
tafeng,centered,triple2vec,avg_basket_size,2805.3333333333335,0.009575557104580032,0.0005791865486992653,0.022269347594004008,3,positive,0.009575557104580032
tafeng,centered,dnntsp,popularity_profile,2805.3333333333335,0.008969346894490969,0.004719908310314844,0.03788409531427783,3,positive,0.008969346894490969
tafeng,centered,diffrec,repeat_rate,2805.3333333333335,0.008839618441923854,0.0007276911030501898,0.007017187903725371,3,positive,0.008839618441923854
tafeng,centered,triple2vec,adjacent_basket_jaccard,2805.3333333333335,-0.0080893118658232,0.0018155293384953936,0.022269347594004008,3,negative,0.0080893118658232
tafeng,centered,fpmc,popularity_profile,2805.3333333333335,0.0077481358016328805,0.00400391150170801,0.06696515483636727,3,positive,0.0077481358016328805
tafeng,centered,dnntsp,avg_basket_size,2805.3333333333335,-0.007271442788211353,0.0047261085399073225,0.03788409531427783,3,negative,0.007271442788211353
tafeng,centered,cbp,adjacent_basket_jaccard,2805.3333333333335,-0.006847232747086935,0.0008198804178417403,0.015539365809096836,3,negative,0.006847232747086935
tafeng,centered,recency,popularity_profile,2805.3333333333335,-0.006556083769967319,0.00186949109225086,0.03445289884201771,3,negative,0.006556083769967319
tafeng,centered,frequency,transition_strength,2805.3333333333335,0.006352688466755042,0.004164446559550242,0.03352853328917582,3,positive,0.006352688466755042
tafeng,centered,tifuknn,popularity_profile,2805.3333333333335,-0.0063194455078195225,0.001208113706535087,0.07058367652809434,3,negative,0.0063194455078195225
tafeng,centered,dnntsp,relational_strength,2805.3333333333335,0.006197930364754557,0.004494827971616972,0.03788409531427783,3,positive,0.006197930364754557
tafeng,centered,frequency,popularity_profile,2805.3333333333335,-0.006075614706102001,0.0055048665510654534,0.03352853328917582,3,negative,0.006075614706102001
tafeng,centered,dnntsp,recent_basket_novelty,2805.3333333333335,0.005978153807316321,0.004550443156363909,0.03788409531427783,3,positive,0.005978153807316321
tafeng,centered,tifuknn,avg_basket_size,2805.3333333333335,0.005887295371871261,0.002970926051186472,0.07058367652809434,3,positive,0.005887295371871261
tafeng,centered,dnntsp,n_baskets,2805.3333333333335,0.005779231139972099,0.0020101811536386805,0.03788409531427783,3,positive,0.005779231139972099
tafeng,centered,frequency,relational_strength,2805.3333333333335,-0.005719632388433273,0.0028357007343925993,0.03352853328917582,3,negative,0.005719632388433273
tafeng,centered,triple2vec,relational_strength,2805.3333333333335,-0.005687746181663442,0.002644353410657296,0.022269347594004008,3,negative,0.005687746181663442
tafeng,centered,triple2vec,n_baskets,2805.3333333333335,-0.005672970404876413,0.0021581789466075638,0.022269347594004008,3,negative,0.005672970404876413
tafeng,centered,recency,avg_basket_size,2805.3333333333335,-0.005376350995340643,0.0023976675069379613,0.03445289884201771,3,negative,0.005376350995340643
tafeng,centered,triple2vec,popularity_profile,2805.3333333333335,-0.005176991791944022,0.0015309943045282604,0.022269347594004008,3,negative,0.005176991791944022
tafeng,centered,fpmc,transition_strength,2805.3333333333335,-0.0051515731778015335,0.0020112188078081988,0.06696515483636727,3,negative,0.0051515731778015335
tafeng,centered,fpmc,recent_basket_novelty,2805.3333333333335,0.00501499452330518,0.0032727077216945554,0.06696515483636727,3,positive,0.00501499452330518
tafeng,centered,frequency,n_baskets,2805.3333333333335,-0.004585493012939259,0.0016778621044497397,0.03352853328917582,3,negative,0.004585493012939259
tafeng,centered,cbp,relational_strength,2805.3333333333335,0.004451703179378608,0.0019436060340815452,0.015539365809096836,3,positive,0.004451703179378608
tafeng,centered,cbp,repeat_rate,2805.3333333333335,0.004366391089770953,0.002354907219004544,0.015539365809096836,3,positive,0.004366391089770953
tafeng,centered,frequency,adjacent_basket_jaccard,2805.3333333333335,-0.00432260822548579,0.0022500760199039684,0.03352853328917582,3,negative,0.00432260822548579
tafeng,centered,dnntsp,adjacent_basket_jaccard,2805.3333333333335,0.00419692695073081,0.0008825369326540121,0.03788409531427783,3,positive,0.00419692695073081
tafeng,centered,tifuknn,adjacent_basket_jaccard,2805.3333333333335,0.004108443698574774,0.005202517634009317,0.07058367652809434,3,mixed,0.004108443698574774
tafeng,centered,diffrec,recent_basket_novelty,2805.3333333333335,0.003923887508095455,0.0014680314751288762,0.007017187903725371,3,positive,0.003923887508095455
tafeng,centered,cbp,avg_basket_size,2805.3333333333335,-0.003664979191974176,0.0021254187095739864,0.015539365809096836,3,negative,0.003664979191974176
tafeng,centered,recency,n_baskets,2805.3333333333335,-0.003649734288481124,0.0029460086405911265,0.03445289884201771,3,negative,0.003649734288481124
tafeng,centered,tifuknn,recent_basket_novelty,2805.3333333333335,-0.003537340931766758,0.002914713448031492,0.07058367652809434,3,negative,0.003537340931766758
tafeng,centered,diffrec,avg_basket_size,2805.3333333333335,0.003430943900504812,0.00230697673242958,0.007017187903725371,3,positive,0.003430943900504812
tafeng,centered,diffrec,adjacent_basket_jaccard,2805.3333333333335,-0.002848858002391185,0.0008251497992246168,0.007017187903725371,3,negative,0.002848858002391185
tafeng,centered,fpmc,relational_strength,2805.3333333333335,0.0026705000995550557,0.0048767641061218244,0.06696515483636727,3,mixed,0.0026705000995550557
tafeng,centered,triple2vec,neighbor_similarity,2805.3333333333335,0.0023349638314703546,0.004978847195847972,0.022269347594004008,3,mixed,0.0023349638314703546
tafeng,centered,diffrec,popularity_profile,2805.3333333333335,-0.0022146405509866113,0.0066870509827604875,0.007017187903725371,3,mixed,0.0022146405509866113
tafeng,centered,diffrec,relational_strength,2805.3333333333335,-0.0019177554662231794,0.00329015429376944,0.007017187903725371,3,mixed,0.0019177554662231794
tafeng,centered,recency,transition_strength,2805.3333333333335,-0.0017955215612924427,0.002889285012630344,0.03445289884201771,3,mixed,0.0017955215612924427
tafeng,centered,fpmc,adjacent_basket_jaccard,2805.3333333333335,-0.0016844776262354185,0.00452652975667228,0.06696515483636727,3,mixed,0.0016844776262354185
tafeng,centered,cbp,n_baskets,2805.3333333333335,0.0016047113491239756,0.0025649601032538753,0.015539365809096836,3,mixed,0.0016047113491239756
tafeng,centered,cbp,recent_basket_novelty,2805.3333333333335,0.0013103269047322712,0.0028482725798238315,0.015539365809096836,3,mixed,0.0013103269047322712
tafeng,centered,frequency,recent_basket_novelty,2805.3333333333335,-0.0012668082099721327,0.004335266316567346,0.03352853328917582,3,mixed,0.0012668082099721327
tafeng,centered,diffrec,transition_strength,2805.3333333333335,-0.0012220675421593904,0.0006314600761820703,0.007017187903725371,3,negative,0.0012220675421593904
tafeng,centered,cbp,transition_strength,2805.3333333333335,0.0011619595125972396,0.0006739440792666412,0.015539365809096836,3,positive,0.0011619595125972396
tafeng,centered,diffrec,n_baskets,2805.3333333333335,0.0009954962748103013,0.0015739554890597345,0.007017187903725371,3,mixed,0.0009954962748103013
tafeng,centered,dnntsp,transition_strength,2805.3333333333335,0.0009495346441843917,0.0020531480654531462,0.03788409531427783,3,mixed,0.0009495346441843917
tafeng,centered,triple2vec,recent_basket_novelty,2805.3333333333335,-0.0009187424071922316,0.002542331975297752,0.022269347594004008,3,mixed,0.0009187424071922316
tafeng,centered,tifuknn,transition_strength,2805.3333333333335,-0.0007015222919123341,0.0011488177721649063,0.07058367652809434,3,mixed,0.0007015222919123341
tafeng,centered,triple2vec,transition_strength,2805.3333333333335,0.00040650194962903565,0.0029578014601559658,0.022269347594004008,3,mixed,0.00040650194962903565
tafeng,centered,diffrec,neighbor_similarity,2805.3333333333335,-0.0003004066840343979,0.005248610877971822,0.007017187903725371,3,mixed,0.0003004066840343979
tafeng,centered,recency,relational_strength,2805.3333333333335,0.0002822766536567806,0.006292413153127899,0.03445289884201771,3,mixed,0.0002822766536567806
tafeng,centered,tifuknn,relational_strength,2805.3333333333335,-0.000277276261025112,0.005852406017324521,0.07058367652809434,3,mixed,0.000277276261025112
tafeng,difficulty,all_method_mean,neighbor_similarity,2805.3333333333335,0.037110971991721954,0.005353582258273982,0.08502677854872868,3,positive,0.037110971991721954
tafeng,difficulty,all_method_mean,repeat_rate,2805.3333333333335,0.029924808909591313,0.004691596165983087,0.08502677854872868,3,positive,0.029924808909591313
tafeng,difficulty,all_method_mean,avg_basket_size,2805.3333333333335,0.02492960201600361,0.00474692006286774,0.08502677854872868,3,positive,0.02492960201600361
tafeng,difficulty,all_method_mean,popularity_profile,2805.3333333333335,0.008533277477505964,0.0014524584879348698,0.08502677854872868,3,positive,0.008533277477505964
tafeng,difficulty,all_method_mean,adjacent_basket_jaccard,2805.3333333333335,-0.008495393956140447,0.0032542306296392946,0.08502677854872868,3,negative,0.008495393956140447
tafeng,difficulty,all_method_mean,n_baskets,2805.3333333333335,-0.007079903458630454,0.0017223590215098984,0.08502677854872868,3,negative,0.007079903458630454
tafeng,difficulty,all_method_mean,transition_strength,2805.3333333333335,0.006833693700622545,0.002325608859511235,0.08502677854872868,3,positive,0.006833693700622545
tafeng,difficulty,all_method_mean,recent_basket_novelty,2805.3333333333335,-0.00629828049851235,0.0020758674780786313,0.08502677854872868,3,negative,0.00629828049851235
tafeng,difficulty,all_method_mean,relational_strength,2805.3333333333335,0.0015997664196707808,0.004856662792369379,0.08502677854872868,3,mixed,0.0015997664196707808
valuedshopper,centered,fpmc,repeat_rate,6214.0,-0.055646984891925017,0.0014766452571408387,0.09323621007732408,3,negative,0.055646984891925017
valuedshopper,centered,recency,repeat_rate,6214.0,-0.030541125855550064,0.0024035211451331464,0.04473216548520875,3,negative,0.030541125855550064
valuedshopper,centered,recency,recent_basket_novelty,6214.0,-0.027437395710167244,0.0007998123017039106,0.04473216548520875,3,negative,0.027437395710167244
valuedshopper,centered,triple2vec,repeat_rate,6214.0,0.021565595473514703,0.0012493560333455159,0.04524600673818643,3,positive,0.021565595473514703
valuedshopper,centered,tifuknn,repeat_rate,6214.0,0.02113483206726473,0.001440812913549782,0.048812971899913814,3,positive,0.02113483206726473
valuedshopper,centered,cbp,repeat_rate,6214.0,0.018345732455316156,0.000505821312909628,0.03550236842944832,3,positive,0.018345732455316156
valuedshopper,centered,frequency,repeat_rate,6214.0,0.018007367561761804,0.0007305736421441329,0.03328129065722315,3,positive,0.018007367561761804
valuedshopper,centered,fpmc,neighbor_similarity,6214.0,0.014582795924182717,0.0028940698828046323,0.09323621007732408,3,positive,0.014582795924182717
valuedshopper,centered,recency,avg_basket_size,6214.0,-0.014290964787867072,0.0032086514877098164,0.04473216548520875,3,negative,0.014290964787867072
valuedshopper,centered,fpmc,adjacent_basket_jaccard,6214.0,-0.013042514314561533,0.0033829126716434514,0.09323621007732408,3,negative,0.013042514314561533
valuedshopper,centered,dnntsp,popularity_profile,6214.0,0.010464005009893085,0.0018214091610942438,0.013355730732278212,3,positive,0.010464005009893085
valuedshopper,centered,dnntsp,repeat_rate,6214.0,0.01006074723232715,0.001447664815288141,0.013355730732278212,3,positive,0.01006074723232715
valuedshopper,centered,recency,neighbor_similarity,6214.0,-0.009378081393117924,0.004189824227500498,0.04473216548520875,3,negative,0.009378081393117924
valuedshopper,centered,recency,adjacent_basket_jaccard,6214.0,0.008631235049229516,0.0037962187324402205,0.04473216548520875,3,positive,0.008631235049229516
valuedshopper,centered,dnntsp,adjacent_basket_jaccard,6214.0,-0.008482163152771427,0.0009232156061775719,0.013355730732278212,3,negative,0.008482163152771427
valuedshopper,centered,recency,transition_strength,6214.0,-0.006374380067539262,0.0023220266746081723,0.04473216548520875,3,negative,0.006374380067539262
valuedshopper,centered,tifuknn,avg_basket_size,6214.0,0.006258593534529675,0.0015451728262956077,0.048812971899913814,3,positive,0.006258593534529675
valuedshopper,centered,fpmc,transition_strength,6214.0,0.006212317986823274,0.0025844747123072646,0.09323621007732408,3,positive,0.006212317986823274
valuedshopper,centered,diffrec,avg_basket_size,6214.0,0.005654156740248398,0.0014748722775565282,0.01184888689231974,3,positive,0.005654156740248398
valuedshopper,centered,tifuknn,recent_basket_novelty,6214.0,0.005628790027993993,0.001550393677707935,0.048812971899913814,3,positive,0.005628790027993993
valuedshopper,centered,dnntsp,recent_basket_novelty,6214.0,0.005526499978570863,0.0005327193423925906,0.013355730732278212,3,positive,0.005526499978570863
valuedshopper,centered,diffrec,popularity_profile,6214.0,0.005511732366369651,0.00187702478246473,0.01184888689231974,3,positive,0.005511732366369651
valuedshopper,centered,tifuknn,relational_strength,6214.0,-0.00534019720861111,0.0027425369008594012,0.048812971899913814,3,negative,0.00534019720861111
valuedshopper,centered,triple2vec,recent_basket_novelty,6214.0,0.0051577793224444465,0.0004513980459680582,0.04524600673818643,3,positive,0.0051577793224444465
valuedshopper,centered,cbp,adjacent_basket_jaccard,6214.0,0.004915610073130574,0.0005395150677263388,0.03550236842944832,3,positive,0.004915610073130574
valuedshopper,centered,frequency,recent_basket_novelty,6214.0,0.004629724918287206,0.0008651824063262408,0.03328129065722315,3,positive,0.004629724918287206
valuedshopper,centered,frequency,popularity_profile,6214.0,-0.004543975303342114,0.0010069473937112346,0.03328129065722315,3,negative,0.004543975303342114
valuedshopper,centered,fpmc,relational_strength,6214.0,0.004493118797451247,0.0027209423180267218,0.09323621007732408,3,positive,0.004493118797451247
valuedshopper,centered,diffrec,recent_basket_novelty,6214.0,0.004350389107481891,0.0008120579662648835,0.01184888689231974,3,positive,0.004350389107481891
valuedshopper,centered,cbp,neighbor_similarity,6214.0,-0.004334370895129759,0.0027924991570249325,0.03550236842944832,3,negative,0.004334370895129759
valuedshopper,centered,fpmc,avg_basket_size,6214.0,0.004283612809822495,0.0008133346476925076,0.09323621007732408,3,positive,0.004283612809822495
valuedshopper,centered,frequency,adjacent_basket_jaccard,6214.0,0.004242579513167738,0.0009647372738210306,0.03328129065722315,3,positive,0.004242579513167738
valuedshopper,centered,frequency,neighbor_similarity,6214.0,-0.004197834564178601,0.0015609068316230507,0.03328129065722315,3,negative,0.004197834564178601
valuedshopper,centered,triple2vec,popularity_profile,6214.0,-0.004122189104915955,0.00048732999601249904,0.04524600673818643,3,negative,0.004122189104915955
valuedshopper,centered,cbp,popularity_profile,6214.0,-0.004100984819382872,0.0006592039975908576,0.03550236842944832,3,negative,0.004100984819382872
valuedshopper,centered,cbp,recent_basket_novelty,6214.0,0.004094008006559989,0.0015308078544489993,0.03550236842944832,3,positive,0.004094008006559989
valuedshopper,centered,triple2vec,relational_strength,6214.0,-0.004062956118506689,0.0016950114292403505,0.04524600673818643,3,negative,0.004062956118506689
valuedshopper,centered,diffrec,relational_strength,6214.0,0.003978872694601228,0.0058098403819891765,0.01184888689231974,3,mixed,0.003978872694601228
valuedshopper,centered,cbp,avg_basket_size,6214.0,-0.003963020243942376,0.002644670688438537,0.03550236842944832,3,negative,0.003963020243942376
valuedshopper,centered,triple2vec,avg_basket_size,6214.0,0.0038747736710644516,0.0012684248219604459,0.04524600673818643,3,positive,0.0038747736710644516
valuedshopper,centered,triple2vec,adjacent_basket_jaccard,6214.0,0.0036969763108128197,0.001072330340773936,0.04524600673818643,3,positive,0.0036969763108128197
valuedshopper,centered,recency,relational_strength,6214.0,0.003528653342266342,0.0011589664549896568,0.04473216548520875,3,positive,0.003528653342266342
valuedshopper,centered,frequency,avg_basket_size,6214.0,-0.003329154450253295,0.002785743145842675,0.03328129065722315,3,negative,0.003329154450253295
valuedshopper,centered,recency,n_baskets,6214.0,-0.003274136668101974,0.002824377970372622,0.04473216548520875,3,negative,0.003274136668101974
valuedshopper,centered,fpmc,n_baskets,6214.0,0.0032633177979760138,0.0005647247167284497,0.09323621007732408,3,positive,0.0032633177979760138
valuedshopper,centered,tifuknn,adjacent_basket_jaccard,6214.0,0.003213005215616958,0.0014032417547614872,0.048812971899913814,3,positive,0.003213005215616958
valuedshopper,centered,diffrec,adjacent_basket_jaccard,6214.0,-0.0031747286946246464,0.004695816305356099,0.01184888689231974,3,mixed,0.0031747286946246464
valuedshopper,centered,diffrec,repeat_rate,6214.0,-0.0029261640427094868,0.003477097945494685,0.01184888689231974,3,negative,0.0029261640427094868
valuedshopper,centered,recency,popularity_profile,6214.0,-0.002678725114965313,0.001574920262650225,0.04473216548520875,3,negative,0.002678725114965313
valuedshopper,centered,tifuknn,transition_strength,6214.0,0.0026002039419975166,0.0015669124494336292,0.048812971899913814,3,positive,0.0026002039419975166
valuedshopper,centered,diffrec,neighbor_similarity,6214.0,0.0021616642370908177,0.0035624835549194654,0.01184888689231974,3,mixed,0.0021616642370908177
valuedshopper,centered,dnntsp,n_baskets,6214.0,0.0020272023546056028,0.0027174818288386283,0.013355730732278212,3,mixed,0.0020272023546056028
valuedshopper,centered,cbp,relational_strength,6214.0,-0.0019987465050315396,0.002184194070017885,0.03550236842944832,3,mixed,0.0019987465050315396
valuedshopper,centered,fpmc,recent_basket_novelty,6214.0,-0.001949795651171161,0.0007694865467491682,0.09323621007732408,3,negative,0.001949795651171161
valuedshopper,centered,frequency,n_baskets,6214.0,-0.0017520262025441976,0.0005185270890599611,0.03328129065722315,3,negative,0.0017520262025441976
valuedshopper,centered,dnntsp,neighbor_similarity,6214.0,0.001751911387051586,0.0014983328094489083,0.013355730732278212,3,positive,0.001751911387051586
valuedshopper,centered,diffrec,transition_strength,6214.0,-0.0016937122476600177,0.0009868451777068398,0.01184888689231974,3,negative,0.0016937122476600177
valuedshopper,centered,cbp,n_baskets,6214.0,-0.0015690933763902798,0.0010446193726864137,0.03550236842944832,3,negative,0.0015690933763902798
valuedshopper,centered,dnntsp,avg_basket_size,6214.0,0.0015120027263977804,0.003124708225333524,0.013355730732278212,3,mixed,0.0015120027263977804
valuedshopper,centered,frequency,relational_strength,6214.0,-0.0014428352790545604,0.0014602316802813395,0.03328129065722315,3,mixed,0.0014428352790545604
valuedshopper,centered,frequency,transition_strength,6214.0,-0.0014208620843202833,0.0006666850500594524,0.03328129065722315,3,negative,0.0014208620843202833
valuedshopper,centered,triple2vec,transition_strength,6214.0,0.0009539775793340378,0.001266981484188766,0.04524600673818643,3,mixed,0.0009539775793340378
valuedshopper,centered,dnntsp,relational_strength,6214.0,0.000844090276885077,0.003436604637289795,0.013355730732278212,3,mixed,0.000844090276885077
valuedshopper,centered,tifuknn,neighbor_similarity,6214.0,-0.0008366734084802255,0.0011265083003345314,0.048812971899913814,3,negative,0.0008366734084802255
valuedshopper,centered,diffrec,n_baskets,6214.0,0.0008223398381972995,0.0013932274087769478,0.01184888689231974,3,mixed,0.0008223398381972995
valuedshopper,centered,triple2vec,n_baskets,6214.0,0.0007124972827500887,0.0010409356107291363,0.04524600673818643,3,positive,0.0007124972827500887
valuedshopper,centered,tifuknn,popularity_profile,6214.0,-0.0007042886946741314,0.0006920502808698437,0.048812971899913814,3,mixed,0.0007042886946741314
valuedshopper,centered,cbp,transition_strength,6214.0,-0.0006204903571326203,0.0014580174290697403,0.03550236842944832,3,mixed,0.0006204903571326203
valuedshopper,centered,dnntsp,transition_strength,6214.0,0.00034294524849734455,0.0022993378066499667,0.013355730732278212,3,mixed,0.00034294524849734455
valuedshopper,centered,triple2vec,neighbor_similarity,6214.0,0.0002505887125813562,0.0016002799856226011,0.04524600673818643,3,mixed,0.0002505887125813562
valuedshopper,centered,tifuknn,n_baskets,6214.0,-0.00023010102649256479,0.0004982230635465442,0.048812971899913814,3,mixed,0.00023010102649256479
valuedshopper,centered,fpmc,popularity_profile,6214.0,0.0001744256610176716,0.0012889172176904404,0.09323621007732408,3,mixed,0.0001744256610176716
valuedshopper,difficulty,all_method_mean,adjacent_basket_jaccard,6214.0,0.047939538390733616,0.0016991064699764674,0.22887694047792148,3,positive,0.047939538390733616
valuedshopper,difficulty,all_method_mean,avg_basket_size,6214.0,0.047444468636826866,0.005693281041098268,0.22887694047792148,3,positive,0.047444468636826866
valuedshopper,difficulty,all_method_mean,repeat_rate,6214.0,0.04216011452943084,0.003394448574066857,0.22887694047792148,3,positive,0.04216011452943084
valuedshopper,difficulty,all_method_mean,transition_strength,6214.0,0.023809598884273447,0.002222109929039417,0.22887694047792148,3,positive,0.023809598884273447
valuedshopper,difficulty,all_method_mean,popularity_profile,6214.0,0.020075734267637157,0.0018568854457007178,0.22887694047792148,3,positive,0.020075734267637157
valuedshopper,difficulty,all_method_mean,relational_strength,6214.0,-0.016625484245272413,0.002854950149668513,0.22887694047792148,3,negative,0.016625484245272413
valuedshopper,difficulty,all_method_mean,recent_basket_novelty,6214.0,-0.0088890963898466,0.0028865614215450724,0.22887694047792148,3,negative,0.0088890963898466
valuedshopper,difficulty,all_method_mean,neighbor_similarity,6214.0,0.006326206611959897,0.0036921829490915484,0.22887694047792148,3,positive,0.006326206611959897
valuedshopper,difficulty,all_method_mean,n_baskets,6214.0,0.0010813619058049786,0.0019214901990188976,0.22887694047792148,3,mixed,0.0010813619058049786
