dataset,method_a,method_b,feature,rho_keyset0,rho_keyset1,rho_keyset2,mean_rho,mean_abs_rho,min_rho,max_rho,rho_range,sign_pattern,consistent_signs,abs_mean_rho
retailrocket,sets2sets,dnntsp,transition_predictability,-0.5387063629237596,-0.2713602101199873,-0.16720257373023498,-0.3257563822579939,0.3257563822579939,-0.5387063629237596,-0.16720257373023498,0.37150378919352467,---,True,0.3257563822579939
retailrocket,tifuknn,dnntsp,adjacent_basket_jaccard,0.2912629550144786,0.39083385420664796,0.4129638809613392,0.3650202300608219,0.3650202300608219,0.2912629550144786,0.4129638809613392,0.1217009259468606,+++,True,0.3650202300608219
retailrocket,tifuknn,dnntsp,avg_basket_size,-0.17966099900521218,-0.42148881396449533,-0.36534001045745423,-0.3221632744757206,0.3221632744757206,-0.42148881396449533,-0.17966099900521218,0.24182781495928315,---,True,0.3221632744757206
retailrocket,tifuknn,dnntsp,cooccurrence_support,-0.36244890257653833,-0.14508859292525916,-0.25357008811897763,-0.2537025278735917,0.2537025278735917,-0.36244890257653833,-0.14508859292525916,0.21736030965127917,---,True,0.2537025278735917
retailrocket,tifuknn,dnntsp,n_baskets,-0.37876677126331304,-0.49809711426242614,-0.41520029749408466,-0.43068806100660795,0.43068806100660795,-0.49809711426242614,-0.37876677126331304,0.1193303429991131,---,True,0.43068806100660795
retailrocket,tifuknn,dnntsp,neighbor_similarity,-0.40211422398637564,-0.41634251697784674,-0.3499570966734375,-0.38947127921255326,0.38947127921255326,-0.41634251697784674,-0.3499570966734375,0.06638542030440925,---,True,0.38947127921255326
retailrocket,tifuknn,dnntsp,popularity_profile,-0.24173691099524208,-0.21237481017333293,-0.16825162443268582,-0.2074544485337536,0.2074544485337536,-0.24173691099524208,-0.16825162443268582,0.07348528656255626,---,True,0.2074544485337536
retailrocket,tifuknn,dnntsp,recency_frequency_disagreement,-0.24358511677637254,-0.3462384400633864,-0.30194642234295915,-0.2972566597275727,0.2972566597275727,-0.3462384400633864,-0.24358511677637254,0.10265332328701385,---,True,0.2972566597275727
retailrocket,tifuknn,dnntsp,recent_basket_novelty,-0.17535000480844112,-0.5010494805245554,-0.4460922531048383,-0.3741639128126116,0.3741639128126116,-0.5010494805245554,-0.17535000480844112,0.32569947571611435,---,True,0.3741639128126116
retailrocket,tifuknn,dnntsp,repeat_rate,-0.19321991200558478,-0.1591867689353433,-0.10969382098768528,-0.1540335006428711,0.1540335006428711,-0.19321991200558478,-0.10969382098768528,0.0835260910178995,---,True,0.1540335006428711
retailrocket,tifuknn,dnntsp,transition_predictability,-0.30987534150481755,-0.2713602101199873,-0.16720257373023498,-0.2494793751183466,0.2494793751183466,-0.30987534150481755,-0.16720257373023498,0.14267276777458257,---,True,0.2494793751183466
retailrocket,tifuknn,sets2sets,adjacent_basket_jaccard,0.1467862684209776,-0.11118461908944768,-0.1728089923123104,-0.04573578099359349,0.14359329327424522,-0.1728089923123104,0.1467862684209776,0.31959526073328803,mixed,False,0.04573578099359349
retailrocket,tifuknn,sets2sets,avg_basket_size,-0.05378143817719887,0.12437220051938949,0.17120630388155395,0.08059902207458153,0.1164533141927141,-0.05378143817719887,0.17120630388155395,0.22498774205875283,mixed,False,0.08059902207458153
retailrocket,tifuknn,sets2sets,cooccurrence_support,0.029318404813358193,-0.1100472484760917,-0.2749298829482443,-0.11855290887032592,0.13809851207923138,-0.2749298829482443,0.029318404813358193,0.30424828776160245,mixed,False,0.11855290887032592
retailrocket,tifuknn,sets2sets,n_baskets,0.07538107129295754,-0.017690964618634238,-0.12419075106375896,-0.022166881463145216,0.07242092899178358,-0.12419075106375896,0.07538107129295754,0.1995718223567165,mixed,False,0.022166881463145216
retailrocket,tifuknn,sets2sets,neighbor_similarity,-0.027055152262363012,0.10903193901473397,-0.005313050685863836,0.02555457868883571,0.04713338065432027,-0.027055152262363012,0.10903193901473397,0.13608709127709698,mixed,False,0.02555457868883571
retailrocket,tifuknn,sets2sets,popularity_profile,0.03911269455728172,0.10033998843895518,-0.043587015095126545,0.03195522263370345,0.061013232697121146,-0.043587015095126545,0.10033998843895518,0.14392700353408172,mixed,False,0.03195522263370345
retailrocket,tifuknn,sets2sets,recency_frequency_disagreement,0.007779550483808938,-0.010474915279063721,-0.03586456748673721,-0.012853310760663999,0.01803967774986996,-0.03586456748673721,0.007779550483808938,0.043644117970546153,mixed,False,0.012853310760663999
retailrocket,tifuknn,sets2sets,recent_basket_novelty,-0.11685032080842504,-0.143606972249495,0.23752046039392655,-0.0076456108879978295,0.16599258448394885,-0.143606972249495,0.23752046039392655,0.3811274326434215,mixed,False,0.0076456108879978295
retailrocket,tifuknn,sets2sets,repeat_rate,0.1649264969969634,-0.016949599402364512,-0.14208579271952193,0.0019637016250256545,0.10798729637294995,-0.14208579271952193,0.1649264969969634,0.3070122897164853,mixed,False,0.0019637016250256545
retailrocket,tifuknn,sets2sets,transition_predictability,0.4,,,0.4,0.4,0.4,0.4,0.0,missing,False,0.4
retailrocket,tifuknn,triple2vec,adjacent_basket_jaccard,0.030763589190025243,-0.25850692020505356,-0.026857536039732146,-0.08486695568492014,0.10537601514493698,-0.25850692020505356,0.030763589190025243,0.2892705093950788,mixed,False,0.08486695568492014
retailrocket,tifuknn,triple2vec,avg_basket_size,-0.03384338997947051,-0.08648917926584948,-0.014932423908667093,-0.04508833105132903,0.04508833105132903,-0.08648917926584948,-0.014932423908667093,0.0715567553571824,---,True,0.04508833105132903
retailrocket,tifuknn,triple2vec,cooccurrence_support,-0.1412296743467779,-0.3649792455120262,-0.03125857527575138,-0.1791558317115185,0.1791558317115185,-0.3649792455120262,-0.03125857527575138,0.33372067023627483,---,True,0.1791558317115185
